,Discharge.2018@Berners Bay,Discharge.2018@Berners Bay,Discharge.2018@Berners Bay,Discharge.2018@Berners Bay
mm/dd/yyyy HH:MM:SS,m^3/s,,,
Date-Time,Value,Grade,Approval,Interpolation Code
04/28/2018 01:45:00,5.11227002881507,,0,1
04/28/2018 02:00:00,5.11227002881507,,0,1
04/28/2018 02:15:00,5.12784757808793,,0,1
04/28/2018 02:30:00,5.04245963388014,,0,1
04/28/2018 02:45:00,5.06567729359671,,0,1
04/28/2018 03:00:00,4.98848917874156,,0,1
04/28/2018 03:15:00,4.99618174953868,,0,1
04/28/2018 03:30:00,4.9731215326644,,0,1
04/28/2018 03:45:00,4.89663325015629,,0,1
04/28/2018 04:00:00,4.89663325015629,,0,1
04/28/2018 04:15:00,4.88140559133969,,0,1
04/28/2018 04:30:00,4.86620126779675,,0,1
04/28/2018 04:45:00,4.76794204277615,,0,1
04/28/2018 05:00:00,4.76042448884931,,0,1
04/28/2018 05:15:00,4.72292426462904,,0,1
04/28/2018 05:30:00,4.70049417175368,,0,1
04/28/2018 05:45:00,4.65579159842874,,0,1
04/28/2018 06:00:00,4.65579159842874,,0,1
04/28/2018 06:15:00,4.63351912602098,,0,1
04/28/2018 06:30:00,4.61129920182775,,0,1
04/28/2018 06:45:00,4.55230300383167,,0,1
04/28/2018 07:00:00,4.56701701428001,,0,1
04/28/2018 07:15:00,4.5009879460563,,0,1
04/28/2018 07:30:00,4.48637907134727,,0,1
04/28/2018 07:45:00,4.47908339648052,,0,1
04/28/2018 08:00:00,4.43543203171135,,0,1
04/28/2018 08:15:00,4.37034938245527,,0,1
04/28/2018 08:30:00,4.38477128822316,,0,1
04/28/2018 08:45:00,4.33439689356762,,0,1
04/28/2018 09:00:00,4.32005681147329,,0,1
04/28/2018 09:15:00,4.32722392997548,,0,1
04/28/2018 09:30:00,4.2843089007487,,0,1
04/28/2018 09:45:00,4.26293030534722,,0,1
04/28/2018 10:00:00,4.19204836640464,,0,1
04/28/2018 10:15:00,4.2203309740484,,0,1
04/28/2018 10:30:00,4.19911024661645,,0,1
04/28/2018 10:45:00,4.1849923342549,,0,1
04/28/2018 11:00:00,4.13576386821801,,0,1
04/28/2018 11:15:00,4.10077615488076,,0,1
04/28/2018 11:30:00,4.06593469466251,,0,1
04/28/2018 11:45:00,4.07289128549839,,0,1
04/28/2018 12:00:00,4.03816684216407,,0,1
04/28/2018 12:15:00,4.04510002834092,,0,1
04/28/2018 12:30:00,4.00358868799584,,0,1
04/28/2018 12:45:00,4.01049261473019,,0,1
04/28/2018 13:00:00,3.97603150640024,,0,1
04/28/2018 13:15:00,3.96228803307429,,0,1
04/28/2018 13:30:00,3.94856797312682,,0,1
04/28/2018 13:45:00,3.92119809857324,,0,1
04/28/2018 14:00:00,3.88031891968089,,0,1
04/28/2018 14:15:00,3.87352621580894,,0,1
04/28/2018 14:30:00,3.88711747885767,,0,1
04/28/2018 14:45:00,3.85995837463706,,0,1
04/28/2018 15:00:00,3.87352621580894,,0,1
04/28/2018 15:15:00,3.87352621580894,,0,1
04/28/2018 15:30:00,3.83965053177864,,0,1
04/28/2018 15:45:00,3.86673936740617,,0,1
04/28/2018 16:00:00,3.83289296319194,,0,1
04/28/2018 16:15:00,3.81939539555887,,0,1
04/28/2018 16:30:00,3.79919297044331,,0,1
04/28/2018 16:45:00,3.79247054309045,,0,1
04/28/2018 17:00:00,3.79247054309045,,0,1
04/28/2018 17:15:00,3.83289296319194,,0,1
04/28/2018 17:30:00,3.77904326090993,,0,1
04/28/2018 17:45:00,3.81939539555887,,0,1
04/28/2018 18:00:00,3.80592125508297,,0,1
04/28/2018 18:15:00,3.78575397319054,,0,1
04/28/2018 18:30:00,3.77904326090993,,0,1
04/28/2018 18:45:00,3.74557756962778,,0,1
04/28/2018 19:00:00,3.75894627144918,,0,1
04/28/2018 19:15:00,3.81265539684345,,0,1
04/28/2018 19:30:00,3.75894627144918,,0,1
04/28/2018 19:45:00,3.77904326090993,,0,1
04/28/2018 20:00:00,3.77904326090993,,0,1
04/28/2018 20:15:00,3.77233840641506,,0,1
04/28/2018 20:30:00,3.78575397319054,,0,1
04/28/2018 20:45:00,3.80592125508297,,0,1
04/28/2018 21:00:00,3.77233840641506,,0,1
04/28/2018 21:15:00,3.78575397319054,,0,1
04/28/2018 21:30:00,3.78575397319054,,0,1
04/28/2018 21:45:00,3.79919297044331,,0,1
04/28/2018 22:00:00,3.79247054309045,,0,1
04/28/2018 22:15:00,3.78575397319054,,0,1
04/28/2018 22:30:00,3.81265539684345,,0,1
04/28/2018 22:45:00,3.80592125508297,,0,1
04/28/2018 23:00:00,3.79919297044331,,0,1
04/28/2018 23:15:00,3.81265539684345,,0,1
04/28/2018 23:30:00,3.81939539555887,,0,1
04/28/2018 23:45:00,3.81265539684345,,0,1
04/29/2018 00:00:00,3.80592125508297,,0,1
04/29/2018 00:15:00,3.79247054309045,,0,1
04/29/2018 00:30:00,3.76563940987254,,0,1
04/29/2018 00:45:00,3.77233840641506,,0,1
04/29/2018 01:00:00,3.77904326090993,,0,1
04/29/2018 01:15:00,3.76563940987254,,0,1
04/29/2018 01:30:00,3.7322323022882,,0,1
04/29/2018 01:45:00,3.72556845696767,,0,1
04/29/2018 02:00:00,3.74557756962778,,0,1
04/29/2018 02:15:00,3.67908560458234,,0,1
04/29/2018 02:30:00,3.69233712057119,,0,1
04/29/2018 02:45:00,3.65265289757571,,0,1
04/29/2018 03:00:00,3.65925228328323,,0,1
04/29/2018 03:15:00,3.66585752979969,,0,1
04/29/2018 03:30:00,3.64605937284658,,0,1
04/29/2018 03:45:00,3.62631396622651,,0,1
04/29/2018 04:00:00,3.60662131452794,,0,1
04/29/2018 04:15:00,3.56087697779889,,0,1
04/29/2018 04:30:00,3.58698142235243,,0,1
04/29/2018 04:45:00,3.54136020914616,,0,1
04/29/2018 05:00:00,3.54136020914616,,0,1
04/29/2018 05:15:00,3.52189621545049,,0,1
04/29/2018 05:30:00,3.4831265715804,,0,1
04/29/2018 05:45:00,3.50894954137422,,0,1
04/29/2018 06:00:00,3.4831265715804,,0,1
04/29/2018 06:15:00,3.46382093076483,,0,1
04/29/2018 06:30:00,3.47025027863851,,0,1
04/29/2018 06:45:00,3.42536803487203,,0,1
04/29/2018 07:00:00,3.39985010886855,,0,1
04/29/2018 07:15:00,3.40622078923579,,0,1
04/29/2018 07:30:00,3.38712635145675,,0,1
04/29/2018 07:45:00,3.36808472629014,,0,1
04/29/2018 08:00:00,3.34909591850528,,0,1
04/29/2018 08:15:00,3.36174925486129,,0,1
04/29/2018 08:30:00,3.3301599328856,,0,1
04/29/2018 08:45:00,3.30499412816614,,0,1
04/29/2018 09:00:00,3.33646605866685,,0,1
04/29/2018 09:15:00,3.31127677422874,,0,1
04/29/2018 09:30:00,3.31127677422874,,0,1
04/29/2018 09:45:00,3.2674215359418,,0,1
04/29/2018 10:00:00,3.24871450199488,,0,1
04/29/2018 10:15:00,3.24249056775412,,0,1
04/29/2018 10:30:00,3.2176535543099,,0,1
04/29/2018 10:45:00,3.23627250568461,,0,1
04/29/2018 11:00:00,3.1990874589871,,0,1
04/29/2018 11:15:00,3.18673942899742,,0,1
04/29/2018 11:30:00,3.18673942899742,,0,1
04/29/2018 11:45:00,3.17441489421901,,0,1
04/29/2018 12:00:00,3.18673942899742,,0,1
04/29/2018 12:15:00,3.14370635839993,,0,1
04/29/2018 12:30:00,3.13146406836488,,0,1
04/29/2018 12:45:00,3.17441489421901,,0,1
04/29/2018 13:00:00,3.13146406836488,,0,1
04/29/2018 13:15:00,3.10096116686058,,0,1
04/29/2018 13:30:00,3.13758227574963,,0,1
04/29/2018 13:45:00,3.15597214876345,,0,1
04/29/2018 14:00:00,3.0948782149334,,0,1
04/29/2018 14:15:00,3.07666461922432,,0,1
04/29/2018 14:30:00,3.08272994093015,,0,1
04/29/2018 14:45:00,3.08880113956157,,0,1
04/29/2018 15:00:00,3.07060517462947,,0,1
04/29/2018 15:15:00,3.07060517462947,,0,1
04/29/2018 15:30:00,3.06455160733121,,0,1
04/29/2018 15:45:00,3.08272994093015,,0,1
04/29/2018 16:00:00,3.06455160733121,,0,1
04/29/2018 16:15:00,3.04039611482249,,0,1
04/29/2018 16:30:00,3.06455160733121,,0,1
04/29/2018 16:45:00,3.02234121617754,,0,1
04/29/2018 17:00:00,3.04642617107468,,0,1
04/29/2018 17:15:00,3.02234121617754,,0,1
04/29/2018 17:30:00,3.05246210536774,,0,1
04/29/2018 17:45:00,3.02835363718706,,0,1
04/29/2018 18:00:00,3.04039611482249,,0,1
04/29/2018 18:15:00,3.02835363718706,,0,1
04/29/2018 18:30:00,3.04642617107468,,0,1
04/29/2018 18:45:00,3.04039611482249,,0,1
04/29/2018 19:00:00,3.0343719367977,,0,1
04/29/2018 19:15:00,3.06455160733121,,0,1
04/29/2018 19:30:00,3.07060517462947,,0,1
04/29/2018 19:45:00,3.10704999515832,,0,1
04/29/2018 20:00:00,3.08880113956157,,0,1
04/29/2018 20:15:00,3.10096116686058,,0,1
04/29/2018 20:30:00,3.10096116686058,,0,1
04/29/2018 20:45:00,3.11314469964196,,0,1
04/29/2018 21:00:00,3.11924528012709,,0,1
04/29/2018 21:15:00,3.10704999515832,,0,1
04/29/2018 21:30:00,3.13758227574963,,0,1
04/29/2018 21:45:00,3.13758227574963,,0,1
04/29/2018 22:00:00,3.16826143798964,,0,1
04/29/2018 22:15:00,3.16826143798964,,0,1
04/29/2018 22:30:00,3.1621138561102,,0,1
04/29/2018 22:45:00,3.16826143798964,,0,1
04/29/2018 23:00:00,3.1621138561102,,0,1
04/29/2018 23:15:00,3.16826143798964,,0,1
04/29/2018 23:30:00,3.1990874589871,,0,1
04/29/2018 23:45:00,3.18057422461573,,0,1
04/30/2018 00:00:00,3.17441489421901,,0,1
04/30/2018 00:15:00,3.18057422461573,,0,1
04/30/2018 00:30:00,3.17441489421901,,0,1
04/30/2018 00:45:00,3.18673942899742,,0,1
04/30/2018 01:00:00,3.12535173642941,,0,1
04/30/2018 01:15:00,3.18673942899742,,0,1
04/30/2018 01:30:00,3.18057422461573,,0,1
04/30/2018 01:45:00,3.14983631613231,,0,1
04/30/2018 02:00:00,3.14983631613231,,0,1
04/30/2018 02:15:00,3.13146406836488,,0,1
04/30/2018 02:30:00,3.11314469964196,,0,1
04/30/2018 02:45:00,3.12535173642941,,0,1
04/30/2018 03:00:00,3.08880113956157,,0,1
04/30/2018 03:15:00,3.10096116686058,,0,1
04/30/2018 03:30:00,3.13146406836488,,0,1
04/30/2018 03:45:00,3.0948782149334,,0,1
04/30/2018 04:00:00,3.0948782149334,,0,1
04/30/2018 04:15:00,3.08880113956157,,0,1
04/30/2018 04:30:00,3.04039611482249,,0,1
04/30/2018 04:45:00,3.04039611482249,,0,1
04/30/2018 05:00:00,3.06455160733121,,0,1
04/30/2018 05:15:00,3.07060517462947,,0,1
04/30/2018 05:30:00,3.04039611482249,,0,1
04/30/2018 05:45:00,3.0343719367977,,0,1
04/30/2018 06:00:00,3.02835363718706,,0,1
04/30/2018 06:15:00,3.02835363718706,,0,1
04/30/2018 06:30:00,2.98639015123671,,0,1
04/30/2018 06:45:00,2.98041888568563,,0,1
04/30/2018 07:00:00,2.9744535002382,,0,1
04/30/2018 07:15:00,2.99835032189605,,0,1
04/30/2018 07:30:00,2.9744535002382,,0,1
04/30/2018 07:45:00,2.9625403704094,,0,1
04/30/2018 08:00:00,2.96849399508316,,0,1
04/30/2018 08:15:00,2.9744535002382,,0,1
04/30/2018 08:30:00,2.93286046088543,,0,1
04/30/2018 08:45:00,2.94471478116784,,0,1
04/30/2018 09:00:00,2.92694212307753,,0,1
04/30/2018 09:15:00,2.89155562089835,,0,1
04/30/2018 09:30:00,2.92102966707883,,0,1
04/30/2018 09:45:00,2.89743866498934,,0,1
04/30/2018 10:00:00,2.91512309307986,,0,1
04/30/2018 10:15:00,2.8680822760056,,0,1
04/30/2018 10:30:00,2.87394178712424,,0,1
04/30/2018 10:45:00,2.87980718177397,,0,1
04/30/2018 11:00:00,2.86222864861037,,0,1
04/30/2018 11:15:00,2.84470307069177,,0,1
04/30/2018 11:30:00,2.84470307069177,,0,1
04/30/2018 11:45:00,2.8680822760056,,0,1
04/30/2018 12:00:00,2.8505390457606,,0,1
04/30/2018 12:15:00,2.8505390457606,,0,1
04/30/2018 12:30:00,2.82723045322809,,0,1
04/30/2018 12:45:00,2.79244412058951,,0,1
04/30/2018 13:00:00,2.82141801729975,,0,1
04/30/2018 13:15:00,2.83887298011778,,0,1
04/30/2018 13:30:00,2.79822712822561,,0,1
04/30/2018 13:45:00,2.82141801729975,,0,1
04/30/2018 14:00:00,2.79822712822561,,0,1
04/30/2018 14:15:00,2.80401602190942,,0,1
04/30/2018 14:30:00,2.77513041591903,,0,1
04/30/2018 14:45:00,2.79822712822561,,0,1
04/30/2018 15:00:00,2.79244412058951,,0,1
04/30/2018 15:15:00,2.78666699919616,,0,1
04/30/2018 15:30:00,2.75212789288374,,0,1
04/30/2018 15:45:00,2.76937095442639,,0,1
04/30/2018 16:00:00,2.78089576424084,,0,1
04/30/2018 16:15:00,2.75212789288374,,0,1
04/30/2018 16:30:00,2.76361737995886,,0,1
04/30/2018 16:45:00,2.78089576424084,,0,1
04/30/2018 17:00:00,2.79244412058951,,0,1
04/30/2018 17:15:00,2.78089576424084,,0,1
04/30/2018 17:30:00,2.78089576424084,,0,1
04/30/2018 17:45:00,2.75212789288374,,0,1
04/30/2018 18:00:00,2.77513041591903,,0,1
04/30/2018 18:15:00,2.76361737995886,,0,1
04/30/2018 18:30:00,2.78666699919616,,0,1
04/30/2018 18:45:00,2.77513041591903,,0,1
04/30/2018 19:00:00,2.77513041591903,,0,1
04/30/2018 19:15:00,2.75212789288374,,0,1
04/30/2018 19:30:00,2.78089576424084,,0,1
04/30/2018 19:45:00,2.79244412058951,,0,1
04/30/2018 20:00:00,2.77513041591903,,0,1
04/30/2018 20:15:00,2.76361737995886,,0,1
04/30/2018 20:30:00,2.77513041591903,,0,1
04/30/2018 20:45:00,2.75786969271253,,0,1
04/30/2018 21:00:00,2.78089576424084,,0,1
04/30/2018 21:15:00,2.79822712822561,,0,1
04/30/2018 21:30:00,2.79244412058951,,0,1
04/30/2018 21:45:00,2.79822712822561,,0,1
04/30/2018 22:00:00,2.78666699919616,,0,1
04/30/2018 22:15:00,2.77513041591903,,0,1
04/30/2018 22:30:00,2.79244412058951,,0,1
04/30/2018 22:45:00,2.79244412058951,,0,1
04/30/2018 23:00:00,2.79822712822561,,0,1
04/30/2018 23:15:00,2.80401602190942,,0,1
04/30/2018 23:30:00,2.79822712822561,,0,1
04/30/2018 23:45:00,2.81561146664102,,0,1
05/01/2018 00:00:00,2.82141801729975,,0,1
05/01/2018 00:15:00,2.82141801729975,,0,1
05/01/2018 00:30:00,2.82723045322809,,0,1
05/01/2018 00:45:00,2.81561146664102,,0,1
05/01/2018 01:00:00,2.80981080144611,,0,1
05/01/2018 01:15:00,2.83304877423203,,0,1
05/01/2018 01:30:00,2.8505390457606,,0,1
05/01/2018 01:45:00,2.83304877423203,,0,1
05/01/2018 02:00:00,2.83887298011778,,0,1
05/01/2018 02:15:00,2.8505390457606,,0,1
05/01/2018 02:30:00,2.84470307069177,,0,1
05/01/2018 02:45:00,2.87394178712424,,0,1
05/01/2018 03:00:00,2.86222864861037,,0,1
05/01/2018 03:15:00,2.8680822760056,,0,1
05/01/2018 03:30:00,2.87980718177397,,0,1
05/01/2018 03:45:00,2.89743866498934,,0,1
05/01/2018 04:00:00,2.91512309307986,,0,1
05/01/2018 04:15:00,2.90332759184411,,0,1
05/01/2018 04:30:00,2.92694212307753,,0,1
05/01/2018 04:45:00,2.94471478116784,,0,1
05/01/2018 05:00:00,2.9625403704094,,0,1
05/01/2018 05:15:00,3.00433922662788,,0,1
05/01/2018 05:30:00,3.04642617107468,,0,1
05/01/2018 05:45:00,3.11924528012709,,0,1
05/01/2018 06:00:00,3.14370635839993,,0,1
05/01/2018 06:15:00,3.20527028423124,,0,1
05/01/2018 06:30:00,3.27366895706564,,0,1
05/01/2018 06:45:00,3.28618141294743,,0,1
05/01/2018 07:00:00,3.3807732747646,,0,1
05/01/2018 07:15:00,3.36808472629014,,0,1
05/01/2018 07:30:00,3.45097983308316,,0,1
05/01/2018 07:45:00,3.45739744885491,,0,1
05/01/2018 08:00:00,3.48957351630063,,0,1
05/01/2018 08:15:00,3.5283783491776,,0,1
05/01/2018 08:30:00,3.5543655246509,,0,1
05/01/2018 08:45:00,3.56087697779889,,0,1
05/01/2018 09:00:00,3.58698142235243,,0,1
05/01/2018 09:15:00,3.63947170926544,,0,1
05/01/2018 09:30:00,3.67908560458234,,0,1
05/01/2018 09:45:00,3.65265289757571,,0,1
05/01/2018 10:00:00,3.68570843251043,,0,1
05/01/2018 10:15:00,3.73890200656409,,0,1
05/01/2018 10:30:00,3.74557756962778,,0,1
05/01/2018 10:45:00,3.79247054309045,,0,1
05/01/2018 11:00:00,3.86673936740617,,0,1
05/01/2018 11:15:00,3.89392189317511,,0,1
05/01/2018 11:30:00,3.96228803307429,,0,1
05/01/2018 11:45:00,4.03123950755356,,0,1
05/01/2018 12:00:00,4.07289128549839,,0,1
05/01/2018 12:15:00,4.13576386821801,,0,1
05/01/2018 12:30:00,4.22741624493325,,0,1
05/01/2018 12:45:00,4.29859052805926,,0,1
