,Discharge.2018@Berners Bay,Discharge.2018@Berners Bay,Discharge.2018@Berners Bay,Discharge.2018@Berners Bay
mm/dd/yyyy HH:MM:SS,m^3/s,,,
Date-Time,Value,Grade,Approval,Interpolation Code
04/12/2019 23:30:00,4.71604011787942,,0,1
04/12/2019 23:45:00,4.68556996299832,,0,1
04/13/2019 00:00:00,4.67811661501494,,0,1
04/13/2019 00:15:00,4.62610664573312,,0,1
04/13/2019 00:30:00,4.59651511448249,,0,1
04/13/2019 00:45:00,4.54495475904868,,0,1
04/13/2019 01:00:00,4.57438277964348,,0,1
04/13/2019 01:15:00,4.53027579112066,,0,1
04/13/2019 01:30:00,4.5229450682783,,0,1
04/13/2019 01:45:00,4.46450957248402,,0,1
04/13/2019 02:00:00,4.46450957248402,,0,1
04/13/2019 02:15:00,4.42092831738119,,0,1
04/13/2019 02:30:00,4.38477128822316,,0,1
04/13/2019 02:45:00,4.39199100696396,,0,1
04/13/2019 03:00:00,4.36314719573659,,0,1
04/13/2019 03:15:00,4.34157570209466,,0,1
04/13/2019 03:30:00,4.32005681147329,,0,1
04/13/2019 03:45:00,4.27005065753106,,0,1
04/13/2019 04:00:00,4.27717685605027,,0,1
04/13/2019 04:15:00,4.22741624493325,,0,1
04/13/2019 04:30:00,4.22741624493325,,0,1
04/13/2019 04:45:00,4.19911024661645,,0,1
04/13/2019 05:00:00,4.19911024661645,,0,1
04/13/2019 05:15:00,4.1849923342549,,0,1
04/13/2019 05:30:00,4.13576386821801,,0,1
04/13/2019 05:45:00,4.1077619979368,,0,1
04/13/2019 06:00:00,4.09379616194918,,0,1
04/13/2019 06:15:00,4.07289128549839,,0,1
04/13/2019 06:30:00,4.05898395475072,,0,1
04/13/2019 06:45:00,4.06593469466251,,0,1
04/13/2019 07:00:00,4.03816684216407,,0,1
04/13/2019 07:15:00,4.00358868799584,,0,1
04/13/2019 07:30:00,3.97603150640024,,0,1
04/13/2019 07:45:00,3.99669061363394,,0,1
04/13/2019 08:00:00,3.97603150640024,,0,1
04/13/2019 08:15:00,3.92119809857324,,0,1
04/13/2019 08:30:00,3.96915684314617,,0,1
04/13/2019 08:45:00,3.92803178613661,,0,1
04/13/2019 09:00:00,3.90754828657604,,0,1
04/13/2019 09:15:00,3.89392189317511,,0,1
04/13/2019 09:30:00,3.88031891968088,,0,1
04/13/2019 09:45:00,3.85995837463705,,0,1
04/13/2019 10:00:00,3.8531832376662,,0,1
04/13/2019 10:15:00,3.82614125106354,,0,1
04/13/2019 10:30:00,3.8531832376662,,0,1
04/13/2019 10:45:00,3.82614125106354,,0,1
04/13/2019 11:00:00,3.82614125106354,,0,1
04/13/2019 11:15:00,3.82614125106354,,0,1
04/13/2019 11:30:00,3.81939539555887,,0,1
04/13/2019 11:45:00,3.79247054309044,,0,1
04/13/2019 12:00:00,3.74557756962778,,0,1
04/13/2019 12:15:00,3.75894627144918,,0,1
04/13/2019 12:30:00,3.73890200656409,,0,1
04/13/2019 12:45:00,3.75225899131191,,0,1
04/13/2019 13:00:00,3.7322323022882,,0,1
04/13/2019 13:15:00,3.75894627144918,,0,1
04/13/2019 13:30:00,3.72556845696767,,0,1
04/13/2019 13:45:00,3.70561207641628,,0,1
04/13/2019 14:00:00,3.69897166859598,,0,1
04/13/2019 14:15:00,3.73890200656409,,0,1
04/13/2019 14:30:00,3.67246863695578,,0,1
04/13/2019 14:45:00,3.71891047077025,,0,1
04/13/2019 15:00:00,3.66585752979968,,0,1
04/13/2019 15:15:00,3.69233712057119,,0,1
04/13/2019 15:30:00,3.68570843251042,,0,1
04/13/2019 15:45:00,3.67246863695578,,0,1
04/13/2019 16:00:00,3.67246863695578,,0,1
04/13/2019 16:15:00,3.65925228328323,,0,1
04/13/2019 16:30:00,3.65925228328323,,0,1
04/13/2019 16:45:00,3.63288990700211,,0,1
04/13/2019 17:00:00,3.67246863695578,,0,1
04/13/2019 17:15:00,3.65925228328323,,0,1
04/13/2019 17:30:00,3.66585752979968,,0,1
04/13/2019 17:45:00,3.64605937284658,,0,1
04/13/2019 18:00:00,3.67908560458234,,0,1
04/13/2019 18:15:00,3.71891047077025,,0,1
04/13/2019 18:30:00,3.64605937284658,,0,1
04/13/2019 18:45:00,3.64605937284658,,0,1
04/13/2019 19:00:00,3.66585752979968,,0,1
04/13/2019 19:15:00,3.67908560458234,,0,1
04/13/2019 19:30:00,3.65925228328323,,0,1
04/13/2019 19:45:00,3.69897166859598,,0,1
04/13/2019 20:00:00,3.68570843251042,,0,1
04/13/2019 20:15:00,3.69897166859598,,0,1
04/13/2019 20:30:00,3.68570843251042,,0,1
04/13/2019 20:45:00,3.66585752979968,,0,1
04/13/2019 21:00:00,3.7322323022882,,0,1
04/13/2019 21:15:00,3.66585752979968,,0,1
04/13/2019 21:30:00,3.67246863695578,,0,1
04/13/2019 21:45:00,3.70561207641628,,0,1
04/13/2019 22:00:00,3.69233712057119,,0,1
04/13/2019 22:15:00,3.67246863695578,,0,1
04/13/2019 22:30:00,3.69233712057119,,0,1
04/13/2019 22:45:00,3.68570843251042,,0,1
04/13/2019 23:00:00,3.67908560458234,,0,1
04/13/2019 23:15:00,3.67246863695578,,0,1
04/13/2019 23:30:00,3.65265289757571,,0,1
04/13/2019 23:45:00,3.63947170926544,,0,1
04/14/2019 00:00:00,3.63288990700211,,0,1
04/14/2019 00:15:00,3.65265289757571,,0,1
04/14/2019 00:30:00,3.61974388710874,,0,1
04/14/2019 00:45:00,3.63947170926544,,0,1
04/14/2019 01:00:00,3.58044651676294,,0,1
04/14/2019 01:15:00,3.60662131452794,,0,1
04/14/2019 01:30:00,3.58698142235243,,0,1
04/14/2019 01:45:00,3.58698142235243,,0,1
04/14/2019 02:00:00,3.57391747402655,,0,1
04/14/2019 02:15:00,3.56739429431468,,0,1
04/14/2019 02:30:00,3.56087697779889,,0,1
04/14/2019 02:45:00,3.53486634713368,,0,1
04/14/2019 03:00:00,3.5283783491776,,0,1
04/14/2019 03:15:00,3.54785993504264,,0,1
04/14/2019 03:30:00,3.50248500137102,,0,1
04/14/2019 03:45:00,3.4831265715804,,0,1
04/14/2019 04:00:00,3.49602632628869,,0,1
04/14/2019 04:15:00,3.49602632628869,,0,1
04/14/2019 04:30:00,3.46382093076483,,0,1
04/14/2019 04:45:00,3.47668549230172,,0,1
04/14/2019 05:00:00,3.4317621843436,,0,1
04/14/2019 05:15:00,3.4573974488549,,0,1
04/14/2019 05:30:00,3.44456808362418,,0,1
04/14/2019 05:45:00,3.4317621843436,,0,1
04/14/2019 06:00:00,3.4573974488549,,0,1
04/14/2019 06:15:00,3.41259733714261,,0,1
04/14/2019 06:30:00,3.44456808362418,,0,1
04/14/2019 06:45:00,3.39985010886855,,0,1
04/14/2019 07:00:00,3.3807732747646,,0,1
04/14/2019 07:15:00,3.34277805393263,,0,1
04/14/2019 07:30:00,3.35541965220729,,0,1
04/14/2019 07:45:00,3.40622078923579,,0,1
04/14/2019 08:00:00,3.3301599328856,,0,1
04/14/2019 08:15:00,3.34909591850528,,0,1
04/14/2019 08:30:00,3.34277805393263,,0,1
04/14/2019 08:45:00,3.31756529048842,,0,1
04/14/2019 09:00:00,3.36808472629014,,0,1
04/14/2019 09:15:00,3.33646605866685,,0,1
04/14/2019 09:30:00,3.34277805393263,,0,1
04/14/2019 09:45:00,3.31127677422874,,0,1
04/14/2019 10:00:00,3.29871735247919,,0,1
04/14/2019 10:15:00,3.3301599328856,,0,1
04/14/2019 10:30:00,3.27366895706563,,0,1
04/14/2019 10:45:00,3.29244644734664,,0,1
04/14/2019 11:00:00,3.29244644734664,,0,1
04/14/2019 11:15:00,3.27366895706563,,0,1
04/14/2019 11:30:00,3.2674215359418,,0,1
04/14/2019 11:45:00,3.29244644734664,,0,1
04/14/2019 12:00:00,3.26117998626882,,0,1
04/14/2019 12:15:00,3.2549443082265,,0,1
04/14/2019 12:30:00,3.26117998626882,,0,1
04/14/2019 12:45:00,3.22385399878167,,0,1
04/14/2019 13:00:00,3.2549443082265,,0,1
04/14/2019 13:15:00,3.24871450199488,,0,1
04/14/2019 13:30:00,3.26117998626882,,0,1
04/14/2019 13:45:00,3.22385399878167,,0,1
04/14/2019 14:00:00,3.21145898273266,,0,1
04/14/2019 14:15:00,3.23627250568461,,0,1
04/14/2019 14:30:00,3.24871450199488,,0,1
04/14/2019 14:45:00,3.1990874589871,,0,1
04/14/2019 15:00:00,3.19291050718188,,0,1
04/14/2019 15:15:00,3.21145898273266,,0,1
04/14/2019 15:30:00,3.21145898273266,,0,1
04/14/2019 15:45:00,3.19291050718188,,0,1
04/14/2019 16:00:00,3.2176535543099,,0,1
04/14/2019 16:15:00,3.21145898273266,,0,1
04/14/2019 16:30:00,3.21145898273266,,0,1
04/14/2019 16:45:00,3.21145898273266,,0,1
04/14/2019 17:00:00,3.18673942899742,,0,1
04/14/2019 17:15:00,3.20527028423124,,0,1
04/14/2019 17:30:00,3.1990874589871,,0,1
04/14/2019 17:45:00,3.20527028423124,,0,1
04/14/2019 18:00:00,3.1990874589871,,0,1
04/14/2019 18:15:00,3.21145898273266,,0,1
04/14/2019 18:30:00,3.20527028423124,,0,1
04/14/2019 18:45:00,3.2176535543099,,0,1
04/14/2019 19:00:00,3.22385399878167,,0,1
04/14/2019 19:15:00,3.22385399878167,,0,1
04/14/2019 19:30:00,3.24871450199488,,0,1
04/14/2019 19:45:00,3.1990874589871,,0,1
04/14/2019 20:00:00,3.22385399878167,,0,1
04/14/2019 20:15:00,3.23006031596687,,0,1
04/14/2019 20:30:00,3.24871450199488,,0,1
04/14/2019 20:45:00,3.2674215359418,,0,1
04/14/2019 21:00:00,3.27992224946067,,0,1
04/14/2019 21:15:00,3.2674215359418,,0,1
04/14/2019 21:30:00,3.29244644734664,,0,1
04/14/2019 21:45:00,3.29871735247919,,0,1
04/14/2019 22:00:00,3.28618141294743,,0,1
04/14/2019 22:15:00,3.30499412816614,,0,1
04/14/2019 22:30:00,3.29244644734664,,0,1
04/14/2019 22:45:00,3.33646605866685,,0,1
04/14/2019 23:00:00,3.34277805393263,,0,1
04/14/2019 23:15:00,3.34277805393263,,0,1
04/14/2019 23:30:00,3.34277805393263,,0,1
04/14/2019 23:45:00,3.34909591850528,,0,1
04/15/2019 00:00:00,3.35541965220729,,0,1
04/15/2019 00:15:00,3.36174925486129,,0,1
04/15/2019 00:30:00,3.36174925486129,,0,1
04/15/2019 00:45:00,3.35541965220729,,0,1
04/15/2019 01:00:00,3.37442606631686,,0,1
04/15/2019 01:15:00,3.36808472629014,,0,1
04/15/2019 01:30:00,3.33646605866685,,0,1
04/15/2019 01:45:00,3.34909591850528,,0,1
04/15/2019 02:00:00,3.34909591850528,,0,1
04/15/2019 02:15:00,3.36174925486129,,0,1
04/15/2019 02:30:00,3.27366895706563,,0,1
04/15/2019 02:45:00,3.27366895706563,,0,1
04/15/2019 03:00:00,3.24871450199488,,0,1
04/15/2019 03:15:00,3.2176535543099,,0,1
04/15/2019 03:30:00,3.22385399878167,,0,1
04/15/2019 03:45:00,3.22385399878167,,0,1
04/15/2019 04:00:00,3.2549443082265,,0,1
04/15/2019 04:15:00,3.23627250568461,,0,1
04/15/2019 04:30:00,3.22385399878167,,0,1
04/15/2019 04:45:00,3.2176535543099,,0,1
04/15/2019 05:00:00,3.2176535543099,,0,1
04/15/2019 05:15:00,3.19291050718188,,0,1
04/15/2019 05:30:00,3.21145898273266,,0,1
04/15/2019 05:45:00,3.18673942899742,,0,1
04/15/2019 06:00:00,3.1621138561102,,0,1
04/15/2019 06:15:00,3.1621138561102,,0,1
04/15/2019 06:30:00,3.17441489421901,,0,1
04/15/2019 06:45:00,3.12535173642941,,0,1
04/15/2019 07:00:00,3.15597214876345,,0,1
04/15/2019 07:15:00,3.14370635839993,,0,1
04/15/2019 07:30:00,3.14370635839993,,0,1
04/15/2019 07:45:00,3.15597214876345,,0,1
04/15/2019 08:00:00,3.11314469964196,,0,1
04/15/2019 08:15:00,3.11924528012709,,0,1
04/15/2019 08:30:00,3.11924528012709,,0,1
04/15/2019 08:45:00,3.13146406836488,,0,1
04/15/2019 09:00:00,3.09487821493338,,0,1
04/15/2019 09:15:00,3.08272994093015,,0,1
04/15/2019 09:30:00,3.08272994093015,,0,1
04/15/2019 09:45:00,3.08272994093015,,0,1
04/15/2019 10:00:00,3.04642617107468,,0,1
04/15/2019 10:15:00,3.0585039175153,,0,1
04/15/2019 10:30:00,3.04642617107468,,0,1
04/15/2019 10:45:00,3.05246210536774,,0,1
04/15/2019 11:00:00,3.04642617107468,,0,1
04/15/2019 11:15:00,3.04642617107468,,0,1
04/15/2019 11:30:00,3.02835363718706,,0,1
04/15/2019 11:45:00,3.01633467395624,,0,1
04/15/2019 12:00:00,3.04039611482249,,0,1
04/15/2019 12:15:00,2.99236729670295,,0,1
04/15/2019 12:30:00,3.01633467395624,,0,1
04/15/2019 12:45:00,3.01033401071051,,0,1
04/15/2019 13:00:00,3.02234121617754,,0,1
04/15/2019 13:15:00,2.98639015123671,,0,1
04/15/2019 13:30:00,3.02234121617754,,0,1
04/15/2019 13:45:00,3.00433922662788,,0,1
04/15/2019 14:00:00,2.98639015123671,,0,1
04/15/2019 14:15:00,2.98639015123671,,0,1
04/15/2019 14:30:00,2.9744535002382,,0,1
04/15/2019 14:45:00,2.99835032189604,,0,1
04/15/2019 15:00:00,2.98639015123671,,0,1
04/15/2019 15:15:00,2.98041888568563,,0,1
04/15/2019 15:30:00,2.99236729670295,,0,1
04/15/2019 15:45:00,2.9744535002382,,0,1
04/15/2019 16:00:00,2.96849399508316,,0,1
04/15/2019 16:15:00,2.9744535002382,,0,1
04/15/2019 16:30:00,2.96849399508316,,0,1
04/15/2019 16:45:00,2.9625403704094,,0,1
04/15/2019 17:00:00,2.9625403704094,,0,1
04/15/2019 17:15:00,2.98041888568563,,0,1
04/15/2019 17:30:00,2.99236729670295,,0,1
04/15/2019 17:45:00,2.9625403704094,,0,1
04/15/2019 18:00:00,2.95659262640602,,0,1
04/15/2019 18:15:00,2.96849399508316,,0,1
04/15/2019 18:30:00,2.98041888568563,,0,1
04/15/2019 18:45:00,2.99236729670295,,0,1
04/15/2019 19:00:00,2.9625403704094,,0,1
04/15/2019 19:15:00,2.94471478116784,,0,1
04/15/2019 19:30:00,2.95659262640602,,0,1
04/15/2019 19:45:00,2.9744535002382,,0,1
04/15/2019 20:00:00,2.9625403704094,,0,1
04/15/2019 20:15:00,2.96849399508316,,0,1
04/15/2019 20:30:00,2.9625403704094,,0,1
04/15/2019 20:45:00,3.01033401071051,,0,1
04/15/2019 21:00:00,2.99835032189604,,0,1
04/15/2019 21:15:00,2.99236729670295,,0,1
04/15/2019 21:30:00,2.99835032189604,,0,1
04/15/2019 21:45:00,2.99236729670295,,0,1
04/15/2019 22:00:00,2.98639015123671,,0,1
04/15/2019 22:15:00,2.98041888568563,,0,1
04/15/2019 22:30:00,3.00433922662788,,0,1
04/15/2019 22:45:00,3.02234121617754,,0,1
04/15/2019 23:00:00,3.00433922662788,,0,1
04/15/2019 23:15:00,2.98639015123671,,0,1
04/15/2019 23:30:00,3.04039611482249,,0,1
04/15/2019 23:45:00,2.98639015123671,,0,1
04/16/2019 00:00:00,2.99835032189604,,0,1
04/16/2019 00:15:00,3.01633467395624,,0,1
04/16/2019 00:30:00,3.00433922662788,,0,1
04/16/2019 00:45:00,3.03437193679769,,0,1
04/16/2019 01:00:00,2.98041888568563,,0,1
04/16/2019 01:15:00,2.99835032189604,,0,1
04/16/2019 01:30:00,3.01633467395624,,0,1
04/16/2019 01:45:00,2.96849399508316,,0,1
04/16/2019 02:00:00,2.96849399508316,,0,1
04/16/2019 02:15:00,2.95065076326233,,0,1
04/16/2019 02:30:00,2.99236729670295,,0,1
04/16/2019 02:45:00,2.99236729670295,,0,1
04/16/2019 03:00:00,2.9625403704094,,0,1
04/16/2019 03:15:00,2.9625403704094,,0,1
04/16/2019 03:30:00,2.9625403704094,,0,1
04/16/2019 03:45:00,2.9744535002382,,0,1
04/16/2019 04:00:00,2.93878468031223,,0,1
04/16/2019 04:15:00,2.98639015123671,,0,1
04/16/2019 04:30:00,2.95065076326233,,0,1
04/16/2019 04:45:00,2.92694212307753,,0,1
04/16/2019 05:00:00,2.92102966707883,,0,1
04/16/2019 05:15:00,2.93878468031223,,0,1
04/16/2019 05:30:00,2.91512309307986,,0,1
04/16/2019 05:45:00,2.92694212307753,,0,1
04/16/2019 06:00:00,2.92102966707883,,0,1
04/16/2019 06:15:00,2.88567845976265,,0,1
04/16/2019 06:30:00,2.94471478116784,,0,1
04/16/2019 06:45:00,2.90922240127132,,0,1
04/16/2019 07:00:00,2.91512309307986,,0,1
04/16/2019 07:15:00,2.90922240127132,,0,1
04/16/2019 07:30:00,2.89155562089835,,0,1
04/16/2019 07:45:00,2.88567845976265,,0,1
04/16/2019 08:00:00,2.87980718177397,,0,1
04/16/2019 08:15:00,2.8680822760056,,0,1
04/16/2019 08:30:00,2.87394178712424,,0,1
04/16/2019 08:45:00,2.87980718177397,,0,1
04/16/2019 09:00:00,2.86222864861037,,0,1
04/16/2019 09:15:00,2.8505390457606,,0,1
04/16/2019 09:30:00,2.8505390457606,,0,1
04/16/2019 09:45:00,2.84470307069176,,0,1
04/16/2019 10:00:00,2.86222864861037,,0,1
04/16/2019 10:15:00,2.85638090513112,,0,1
04/16/2019 10:30:00,2.8680822760056,,0,1
04/16/2019 10:45:00,2.87394178712424,,0,1
04/16/2019 11:00:00,2.83304877423203,,0,1
04/16/2019 11:15:00,2.83887298011778,,0,1
04/16/2019 11:30:00,2.84470307069176,,0,1
04/16/2019 11:45:00,2.86222864861037,,0,1
04/16/2019 12:00:00,2.83304877423203,,0,1
04/16/2019 12:15:00,2.83887298011778,,0,1
04/16/2019 12:30:00,2.87394178712424,,0,1
04/16/2019 12:45:00,2.84470307069176,,0,1
04/16/2019 13:00:00,2.84470307069176,,0,1
04/16/2019 13:15:00,2.83304877423203,,0,1
04/16/2019 13:30:00,2.86222864861037,,0,1
04/16/2019 13:45:00,2.8505390457606,,0,1
04/16/2019 14:00:00,2.86222864861037,,0,1
04/16/2019 14:15:00,2.85638090513112,,0,1
04/16/2019 14:30:00,2.8680822760056,,0,1
04/16/2019 14:45:00,2.87980718177397,,0,1
04/16/2019 15:00:00,2.89743866498934,,0,1
04/16/2019 15:15:00,2.87980718177397,,0,1
04/16/2019 15:30:00,2.88567845976265,,0,1
04/16/2019 15:45:00,2.89155562089835,,0,1
04/16/2019 16:00:00,2.89743866498934,,0,1
04/16/2019 16:15:00,2.90922240127132,,0,1
04/16/2019 16:30:00,2.9033275918441,,0,1
04/16/2019 16:45:00,2.92694212307753,,0,1
04/16/2019 17:00:00,2.9033275918441,,0,1
04/16/2019 17:15:00,2.9033275918441,,0,1
04/16/2019 17:30:00,2.91512309307986,,0,1
04/16/2019 17:45:00,2.92694212307753,,0,1
04/16/2019 18:00:00,2.90922240127132,,0,1
04/16/2019 18:15:00,2.92694212307753,,0,1
04/16/2019 18:30:00,2.93878468031223,,0,1
04/16/2019 18:45:00,2.92694212307753,,0,1
04/16/2019 19:00:00,2.92694212307753,,0,1
04/16/2019 19:15:00,2.9625403704094,,0,1
04/16/2019 19:30:00,2.95065076326233,,0,1
04/16/2019 19:45:00,2.95659262640602,,0,1
04/16/2019 20:00:00,2.9625403704094,,0,1
04/16/2019 20:15:00,2.9625403704094,,0,1
04/16/2019 20:30:00,3.01033401071051,,0,1
04/16/2019 20:45:00,2.96849399508316,,0,1
04/16/2019 21:00:00,2.99236729670295,,0,1
04/16/2019 21:15:00,3.00433922662788,,0,1
04/16/2019 21:30:00,3.01633467395624,,0,1
04/16/2019 21:45:00,3.00433922662788,,0,1
04/16/2019 22:00:00,3.01033401071051,,0,1
04/16/2019 22:15:00,3.00433922662788,,0,1
04/16/2019 22:30:00,2.98041888568563,,0,1
04/16/2019 22:45:00,3.01633467395624,,0,1
04/16/2019 23:00:00,3.04039611482249,,0,1
04/16/2019 23:15:00,3.01633467395624,,0,1
04/16/2019 23:30:00,2.98639015123671,,0,1
04/16/2019 23:45:00,2.99835032189604,,0,1
04/17/2019 00:00:00,2.99835032189604,,0,1
04/17/2019 00:15:00,3.03437193679769,,0,1
04/17/2019 00:30:00,3.00433922662788,,0,1
04/17/2019 00:45:00,3.01033401071051,,0,1
04/17/2019 01:00:00,3.01033401071051,,0,1
04/17/2019 01:15:00,2.98639015123671,,0,1
04/17/2019 01:30:00,2.99236729670295,,0,1
04/17/2019 01:45:00,3.00433922662788,,0,1
04/17/2019 02:00:00,2.96849399508316,,0,1
04/17/2019 02:15:00,2.99835032189604,,0,1
04/17/2019 02:30:00,2.99236729670295,,0,1
04/17/2019 02:45:00,2.99835032189604,,0,1
04/17/2019 03:00:00,2.98041888568563,,0,1
04/17/2019 03:15:00,2.98041888568563,,0,1
04/17/2019 03:30:00,2.98041888568563,,0,1
04/17/2019 03:45:00,2.96849399508316,,0,1
04/17/2019 04:00:00,3.01033401071051,,0,1
04/17/2019 04:15:00,2.98639015123671,,0,1
04/17/2019 04:30:00,3.00433922662788,,0,1
04/17/2019 04:45:00,2.99835032189604,,0,1
04/17/2019 05:00:00,2.98639015123671,,0,1
04/17/2019 05:15:00,2.99835032189604,,0,1
04/17/2019 05:30:00,3.00433922662788,,0,1
04/17/2019 05:45:00,2.99236729670295,,0,1
04/17/2019 06:00:00,3.02835363718706,,0,1
04/17/2019 06:15:00,3.01033401071051,,0,1
04/17/2019 06:30:00,3.01033401071051,,0,1
04/17/2019 06:45:00,3.01033401071051,,0,1
04/17/2019 07:00:00,3.03437193679769,,0,1
04/17/2019 07:15:00,2.98639015123671,,0,1
04/17/2019 07:30:00,3.01633467395624,,0,1
04/17/2019 07:45:00,3.02234121617754,,0,1
04/17/2019 08:00:00,2.98639015123671,,0,1
04/17/2019 08:15:00,3.01033401071051,,0,1
04/17/2019 08:30:00,3.05246210536774,,0,1
04/17/2019 08:45:00,3.01633467395624,,0,1
04/17/2019 09:00:00,2.99835032189604,,0,1
04/17/2019 09:15:00,2.99236729670295,,0,1
04/17/2019 09:30:00,3.02234121617754,,0,1
04/17/2019 09:45:00,2.99835032189604,,0,1
04/17/2019 10:00:00,3.02835363718706,,0,1
04/17/2019 10:15:00,3.03437193679769,,0,1
04/17/2019 10:30:00,3.01033401071051,,0,1
04/17/2019 10:45:00,3.02835363718706,,0,1
04/17/2019 11:00:00,3.00433922662788,,0,1
04/17/2019 11:15:00,3.01033401071051,,0,1
04/17/2019 11:30:00,3.01633467395624,,0,1
04/17/2019 11:45:00,3.02234121617754,,0,1
04/17/2019 12:00:00,3.01033401071051,,0,1
04/17/2019 12:15:00,3.04642617107468,,0,1
04/17/2019 12:30:00,3.04039611482249,,0,1
04/17/2019 12:45:00,3.03437193679769,,0,1
04/17/2019 13:00:00,3.0585039175153,,0,1
04/17/2019 13:15:00,3.06455160733121,,0,1
04/17/2019 13:30:00,3.07060517462947,,0,1
04/17/2019 13:45:00,3.0766646192243,,0,1
04/17/2019 14:00:00,3.10096116686058,,0,1
04/17/2019 14:15:00,3.08880113956157,,0,1
04/17/2019 14:30:00,3.13758227574963,,0,1
04/17/2019 14:45:00,3.14983631613231,,0,1
04/17/2019 15:00:00,3.13146406836488,,0,1
04/17/2019 15:15:00,3.15597214876345,,0,1
04/17/2019 15:30:00,3.15597214876345,,0,1
04/17/2019 15:45:00,3.15597214876345,,0,1
04/17/2019 16:00:00,3.15597214876345,,0,1
04/17/2019 16:15:00,3.1621138561102,,0,1
04/17/2019 16:30:00,3.20527028423124,,0,1
04/17/2019 16:45:00,3.18673942899742,,0,1
04/17/2019 17:00:00,3.21145898273266,,0,1
04/17/2019 17:15:00,3.1990874589871,,0,1
04/17/2019 17:30:00,3.2176535543099,,0,1
04/17/2019 17:45:00,3.2549443082265,,0,1
04/17/2019 18:00:00,3.2549443082265,,0,1
04/17/2019 18:15:00,3.2674215359418,,0,1
04/17/2019 18:30:00,3.26117998626882,,0,1
04/17/2019 18:45:00,3.27366895706563,,0,1
04/17/2019 19:00:00,3.34277805393263,,0,1
04/17/2019 19:15:00,3.36174925486129,,0,1
04/17/2019 19:30:00,3.3807732747646,,0,1
04/17/2019 19:45:00,3.41897975241323,,0,1
04/17/2019 20:00:00,3.38712635145675,,0,1
04/17/2019 20:15:00,3.4317621843436,,0,1
04/17/2019 20:30:00,3.41259733714261,,0,1
04/17/2019 20:45:00,3.43816220065268,,0,1
04/17/2019 21:00:00,3.47025027863851,,0,1
04/17/2019 21:15:00,3.47668549230172,,0,1
04/17/2019 21:30:00,3.50248500137102,,0,1
04/17/2019 21:45:00,3.49602632628869,,0,1
04/17/2019 22:00:00,3.51541994612506,,0,1
04/17/2019 22:15:00,3.54785993504264,,0,1
04/17/2019 22:30:00,3.54785993504264,,0,1
04/17/2019 22:45:00,3.5543655246509,,0,1
04/17/2019 23:00:00,3.56087697779889,,0,1
04/17/2019 23:15:00,3.5543655246509,,0,1
04/17/2019 23:30:00,3.58698142235243,,0,1
04/17/2019 23:45:00,3.57391747402655,,0,1
04/18/2019 00:00:00,3.58044651676294,,0,1
04/18/2019 00:15:00,3.63947170926544,,0,1
04/18/2019 00:30:00,3.60662131452794,,0,1
04/18/2019 00:45:00,3.58044651676294,,0,1
04/18/2019 01:00:00,3.59352219062378,,0,1
04/18/2019 01:15:00,3.58044651676294,,0,1
04/18/2019 01:30:00,3.56739429431468,,0,1
04/18/2019 01:45:00,3.58044651676294,,0,1
04/18/2019 02:00:00,3.54785993504264,,0,1
04/18/2019 02:15:00,3.54785993504264,,0,1
04/18/2019 02:30:00,3.57391747402655,,0,1
04/18/2019 02:45:00,3.5543655246509,,0,1
04/18/2019 03:00:00,3.54136020914616,,0,1
04/18/2019 03:15:00,3.54785993504264,,0,1
04/18/2019 03:30:00,3.54136020914616,,0,1
04/18/2019 03:45:00,3.51541994612506,,0,1
04/18/2019 04:00:00,3.5283783491776,,0,1
04/18/2019 04:15:00,3.50894954137422,,0,1
04/18/2019 04:30:00,3.51541994612506,,0,1
04/18/2019 04:45:00,3.5283783491776,,0,1
04/18/2019 05:00:00,3.53486634713368,,0,1
04/18/2019 05:15:00,3.49602632628869,,0,1
04/18/2019 05:30:00,3.50248500137102,,0,1
04/18/2019 05:45:00,3.48957351630063,,0,1
04/18/2019 06:00:00,3.47025027863851,,0,1
04/18/2019 06:15:00,3.49602632628869,,0,1
04/18/2019 06:30:00,3.4573974488549,,0,1
04/18/2019 06:45:00,3.4831265715804,,0,1
04/18/2019 07:00:00,3.4573974488549,,0,1
04/18/2019 07:15:00,3.44456808362418,,0,1
04/18/2019 07:30:00,3.4831265715804,,0,1
04/18/2019 07:45:00,3.4573974488549,,0,1
04/18/2019 08:00:00,3.4831265715804,,0,1
04/18/2019 08:15:00,3.4831265715804,,0,1
04/18/2019 08:30:00,3.49602632628869,,0,1
04/18/2019 08:45:00,3.48957351630063,,0,1
04/18/2019 09:00:00,3.47668549230172,,0,1
04/18/2019 09:15:00,3.48957351630063,,0,1
04/18/2019 09:30:00,3.52189621545049,,0,1
04/18/2019 09:45:00,3.5543655246509,,0,1
04/18/2019 10:00:00,3.56087697779889,,0,1
04/18/2019 10:15:00,3.58698142235243,,0,1
04/18/2019 10:30:00,3.58698142235243,,0,1
04/18/2019 10:45:00,3.60662131452794,,0,1
04/18/2019 11:00:00,3.64605937284658,,0,1
04/18/2019 11:15:00,3.61974388710874,,0,1
04/18/2019 11:30:00,3.66585752979968,,0,1
04/18/2019 11:45:00,3.71891047077025,,0,1
04/18/2019 12:00:00,3.7322323022882,,0,1
04/18/2019 12:15:00,3.78575397319054,,0,1
04/18/2019 12:30:00,3.81265539684344,,0,1
04/18/2019 12:45:00,3.82614125106354,,0,1
