datetime	Q_cfs	SC
04/20/2017 10:00:00	5.46	
04/20/2017 10:15:00	5.46	
04/20/2017 10:30:00	5.46	
04/20/2017 10:45:00	5.7	
04/20/2017 11:00:00	5.7	
04/20/2017 11:15:00	5.7	
04/20/2017 11:30:00	5.7	
04/20/2017 11:45:00	5.7	
04/20/2017 12:00:00	5.7	
04/20/2017 14:00:00	5.7	142
04/20/2017 14:15:00	5.7	142
04/20/2017 14:30:00	5.7	142
04/20/2017 14:45:00	5.7	142
04/20/2017 15:00:00	5.7	142
04/20/2017 15:15:00	5.7	142
04/20/2017 15:30:00	5.93	141
04/20/2017 15:45:00	5.93	141
04/20/2017 16:00:00	5.93	141
04/20/2017 16:15:00	5.93	141
04/20/2017 16:30:00	5.93	140
04/20/2017 16:45:00	5.93	140
04/20/2017 17:00:00	5.93	140
04/20/2017 17:15:00	5.93	139
04/20/2017 17:30:00	5.93	139
04/20/2017 17:45:00	6.18	138
04/20/2017 18:00:00	6.18	137
04/20/2017 18:15:00	6.18	136
04/20/2017 18:30:00	6.42	135
04/20/2017 18:45:00	6.42	135
04/20/2017 19:00:00	6.42	134
04/20/2017 19:15:00	6.42	132
04/20/2017 19:30:00	6.42	131
04/20/2017 19:45:00	6.42	131
04/20/2017 20:00:00	6.42	130
04/20/2017 20:15:00	6.67	130
04/20/2017 20:30:00	6.42	129
04/20/2017 20:45:00	6.42	129
04/20/2017 21:00:00	6.42	128
04/20/2017 21:15:00	6.42	128
04/20/2017 21:30:00	6.42	128
04/20/2017 21:45:00	6.42	128
04/20/2017 22:00:00	6.67	128
04/20/2017 22:15:00	6.42	128
04/20/2017 22:30:00	6.42	128
04/20/2017 22:45:00	6.42	128
04/20/2017 23:00:00	6.42	128
04/20/2017 23:15:00	6.67	128
04/20/2017 23:30:00	6.42	128
04/20/2017 23:45:00	6.42	128
04/21/2017 00:00:00	6.42	129
04/21/2017 00:15:00	6.42	129
04/21/2017 00:30:00	6.42	129
04/21/2017 00:45:00	6.42	129
04/21/2017 01:00:00	6.42	129
04/21/2017 01:15:00	6.42	130
04/21/2017 01:30:00	6.42	130
04/21/2017 01:45:00	6.42	130
04/21/2017 02:00:00	6.42	130
04/21/2017 02:15:00	6.42	130
04/21/2017 02:30:00	6.42	130
04/21/2017 02:45:00	6.18	131
04/21/2017 03:00:00	6.18	131
04/21/2017 03:15:00	6.18	131
04/21/2017 03:30:00	6.18	131
04/21/2017 03:45:00	6.18	131
04/21/2017 04:00:00	6.18	131
04/21/2017 04:15:00	6.18	131
04/21/2017 04:30:00	6.18	132
04/21/2017 04:45:00	6.18	132
04/21/2017 05:00:00	6.18	132
04/21/2017 05:15:00	6.18	132
04/21/2017 05:30:00	6.18	132
04/21/2017 05:45:00	6.18	133
04/21/2017 06:00:00	6.18	133
04/21/2017 06:15:00	5.93	133
04/21/2017 06:30:00	5.93	133
04/21/2017 06:45:00	6.18	133
04/21/2017 07:00:00	6.18	133
04/21/2017 07:15:00	6.18	134
04/21/2017 07:30:00	6.42	134
04/21/2017 07:45:00	6.18	134
04/21/2017 08:00:00	6.42	134
04/21/2017 08:15:00	6.18	134
04/21/2017 08:30:00	6.18	134
04/21/2017 08:45:00	6.18	134
04/21/2017 09:00:00	6.18	134
04/21/2017 09:15:00	6.18	134
04/21/2017 09:30:00	6.18	134
04/21/2017 09:45:00	6.18	136
04/21/2017 10:00:00	6.18	136
04/21/2017 10:15:00	6.18	136
04/21/2017 10:30:00	6.18	136
04/21/2017 10:45:00	5.93	136
04/21/2017 11:00:00	5.7	136
04/21/2017 11:15:00	5.7	136
04/21/2017 11:30:00	6.18	136
04/21/2017 11:45:00	5.93	137
04/21/2017 12:00:00	5.7	137
04/21/2017 12:15:00	5.7	137
04/21/2017 12:30:00	5.7	137
04/21/2017 12:45:00	5.7	137
04/21/2017 13:00:00	5.7	137
04/21/2017 13:15:00	5.7	137
04/21/2017 13:30:00	5.7	137
04/21/2017 13:45:00	5.7	137
04/21/2017 14:00:00	5.7	137
04/21/2017 14:15:00	5.7	137
04/21/2017 14:30:00	5.7	137
04/21/2017 14:45:00	5.7	137
04/21/2017 15:00:00	5.7	138
04/21/2017 15:15:00	5.7	138
04/21/2017 15:30:00	5.7	138
04/21/2017 15:45:00	5.7	138
04/21/2017 16:00:00	5.7	138
04/21/2017 16:15:00	5.7	138
04/21/2017 16:30:00	5.7	138
04/21/2017 16:45:00	5.7	138
04/21/2017 17:00:00	5.7	138
04/21/2017 17:15:00	5.7	138
04/21/2017 17:30:00	5.93	138
04/21/2017 17:45:00	5.7	138
04/21/2017 18:00:00	5.7	138
04/21/2017 18:15:00	5.7	138
04/21/2017 18:30:00	5.7	138
04/21/2017 18:45:00	5.7	138
04/21/2017 19:00:00	5.7	137
04/21/2017 19:15:00	5.7	137
04/21/2017 19:30:00	5.7	137
04/21/2017 19:45:00	5.7	137
04/21/2017 20:00:00	5.7	137
04/21/2017 20:15:00	5.7	137
04/21/2017 20:30:00	5.7	137
04/21/2017 20:45:00	5.93	135
04/21/2017 21:00:00	6.18	135
04/21/2017 21:15:00	6.18	135
04/21/2017 21:30:00	5.93	135
04/21/2017 21:45:00	6.18	134
04/21/2017 22:00:00	6.18	134
04/21/2017 22:15:00	6.18	134
04/21/2017 22:30:00	6.18	134
04/21/2017 22:45:00	6.18	133
04/21/2017 23:00:00	6.18	133
04/21/2017 23:15:00	6.18	133
04/21/2017 23:30:00	5.93	133
04/21/2017 23:45:00	6.18	133
04/22/2017 00:00:00	6.18	133
04/22/2017 00:15:00	6.18	133
04/22/2017 00:30:00	6.18	132
04/22/2017 00:45:00	6.18	132
04/22/2017 01:00:00	6.18	132
04/22/2017 01:15:00	6.18	132
04/22/2017 01:30:00	6.18	132
04/22/2017 01:45:00	6.18	132
04/22/2017 02:00:00	6.18	132
04/22/2017 02:15:00	6.18	132
04/22/2017 02:30:00	6.18	132
04/22/2017 02:45:00	6.18	131
04/22/2017 03:00:00	6.18	131
04/22/2017 03:15:00	6.18	131
04/22/2017 03:30:00	6.18	131
04/22/2017 03:45:00	6.18	131
04/22/2017 04:00:00	6.18	131
04/22/2017 04:15:00	6.18	131
04/22/2017 04:30:00	6.18	131
04/22/2017 04:45:00	6.18	131
04/22/2017 05:00:00	6.18	131
04/22/2017 05:15:00	6.18	131
04/22/2017 05:30:00	6.18	132
04/22/2017 05:45:00	6.18	132
04/22/2017 06:00:00	6.18	132
04/22/2017 06:15:00	6.18	132
04/22/2017 06:30:00	6.18	132
04/22/2017 06:45:00	6.18	132
04/22/2017 07:00:00	6.18	132
04/22/2017 07:15:00	6.18	132
04/22/2017 07:30:00	6.18	132
04/22/2017 07:45:00	5.93	132
04/22/2017 08:00:00	6.18	132
04/22/2017 08:15:00	6.18	132
04/22/2017 08:30:00	6.18	132
04/22/2017 08:45:00	6.18	132
04/22/2017 09:00:00	6.18	132
04/22/2017 09:15:00	5.93	132
04/22/2017 09:30:00	6.18	132
04/22/2017 09:45:00	6.18	132
04/22/2017 10:00:00	5.93	132
04/22/2017 10:15:00	6.18	132
04/22/2017 10:30:00	6.18	132
04/22/2017 10:45:00	6.18	132
04/22/2017 11:00:00	6.18	132
04/22/2017 11:15:00	6.18	132
04/22/2017 11:30:00	5.93	132
04/22/2017 11:45:00	6.18	132
04/22/2017 12:00:00	6.18	132
04/22/2017 12:15:00	5.93	133
04/22/2017 12:30:00	6.18	133
04/22/2017 12:45:00	5.93	133
04/22/2017 13:00:00	6.18	132
04/22/2017 13:15:00	6.18	132
04/22/2017 13:30:00	6.42	132
04/22/2017 13:45:00	6.42	132
04/22/2017 14:00:00	6.18	132
04/22/2017 14:15:00	6.67	132
04/22/2017 14:30:00	6.67	132
04/22/2017 14:45:00	6.67	132
04/22/2017 15:00:00	6.67	131
04/22/2017 15:15:00	6.67	131
04/22/2017 15:30:00	6.67	131
04/22/2017 15:45:00	6.92	131
04/22/2017 16:00:00	6.92	130
04/22/2017 16:15:00	6.92	130
04/22/2017 16:30:00	7.18	129
04/22/2017 16:45:00	7.18	129
04/22/2017 17:00:00	7.18	128
04/22/2017 17:15:00	7.44	127
04/22/2017 17:30:00	7.44	127
04/22/2017 17:45:00	7.44	126
04/22/2017 18:00:00	7.71	126
04/22/2017 18:15:00	7.71	125
04/22/2017 18:30:00	7.71	125
04/22/2017 18:45:00	7.71	124
04/22/2017 19:00:00	7.71	124
04/22/2017 19:15:00	7.98	123
04/22/2017 19:30:00	8.25	123
04/22/2017 19:45:00	8.25	123
04/22/2017 20:00:00	8.25	122
04/22/2017 20:15:00	8.53	122
04/22/2017 20:30:00	8.25	122
04/22/2017 20:45:00	8.53	122
04/22/2017 21:00:00	8.25	122
04/22/2017 21:15:00	8.53	121
04/22/2017 21:30:00	8.53	121
04/22/2017 21:45:00	8.53	122
04/22/2017 22:00:00	8.53	122
04/22/2017 22:15:00	8.53	122
04/22/2017 22:30:00	8.53	122
04/22/2017 22:45:00	8.53	122
04/22/2017 23:00:00	8.53	122
04/22/2017 23:15:00	8.81	122
04/22/2017 23:30:00	8.53	122
04/22/2017 23:45:00	8.53	122
04/23/2017 00:00:00	8.53	122
04/23/2017 00:15:00	8.53	123
04/23/2017 00:30:00	8.53	123
04/23/2017 00:45:00	8.53	123
04/23/2017 01:00:00	8.53	123
04/23/2017 01:15:00	8.81	123
04/23/2017 01:30:00	8.81	123
04/23/2017 01:45:00	8.53	124
04/23/2017 02:00:00	8.53	124
04/23/2017 02:15:00	8.53	124
04/23/2017 02:30:00	8.53	124
04/23/2017 02:45:00	8.81	124
04/23/2017 03:00:00	8.81	124
04/23/2017 03:15:00	8.53	124
04/23/2017 03:30:00	8.81	125
04/23/2017 03:45:00	8.53	125
04/23/2017 04:00:00	8.53	125
04/23/2017 04:15:00	8.53	125
04/23/2017 04:30:00	8.53	125
04/23/2017 04:45:00	8.25	126
04/23/2017 05:00:00	8.53	126
04/23/2017 05:15:00	8.53	126
04/23/2017 05:30:00	8.53	126
04/23/2017 05:45:00	8.53	126
04/23/2017 06:00:00	8.25	126
04/23/2017 06:15:00	7.98	127
04/23/2017 06:30:00	8.25	127
04/23/2017 06:45:00	8.25	127
04/23/2017 07:00:00	7.98	127
04/23/2017 07:15:00	8.25	127
04/23/2017 07:30:00	8.25	127
04/23/2017 07:45:00	7.98	128
04/23/2017 08:00:00	7.98	128
04/23/2017 08:15:00	8.25	128
04/23/2017 08:30:00	7.98	128
04/23/2017 08:45:00	7.98	128
04/23/2017 09:00:00	7.98	128
04/23/2017 09:15:00	7.98	128
04/23/2017 09:30:00	7.71	128
04/23/2017 09:45:00	7.98	128
04/23/2017 10:00:00	7.98	128
04/23/2017 10:15:00	7.71	129
04/23/2017 10:30:00	7.98	129
04/23/2017 10:45:00	7.98	129
04/23/2017 11:00:00	7.98	129
04/23/2017 11:15:00	7.98	129
04/23/2017 11:30:00	7.98	129
04/23/2017 11:45:00	7.98	129
04/23/2017 12:00:00	7.98	129
04/23/2017 12:15:00	7.98	129
04/23/2017 12:30:00	7.98	129
04/23/2017 12:45:00	7.98	129
04/23/2017 13:00:00	7.98	129
04/23/2017 13:15:00	8.25	129
04/23/2017 13:30:00	7.98	128
04/23/2017 13:45:00	8.53	128
04/23/2017 14:00:00	8.53	128
04/23/2017 14:15:00	8.25	128
04/23/2017 14:30:00	8.53	127
04/23/2017 14:45:00	8.81	127
04/23/2017 15:00:00	8.81	126
04/23/2017 15:15:00	9.1	126
04/23/2017 15:30:00	9.1	125
04/23/2017 15:45:00	9.39	124
04/23/2017 16:00:00	9.39	124
04/23/2017 16:15:00	9.39	123
04/23/2017 16:30:00	9.68	122
04/23/2017 16:45:00	9.68	121
04/23/2017 17:00:00	9.98	120
04/23/2017 17:15:00	10.6	119
04/23/2017 17:30:00	11.5	118
04/23/2017 17:45:00	11.8	117
04/23/2017 18:00:00	12.8	116
04/23/2017 18:15:00	13.2	115
04/23/2017 18:30:00	13.9	114
04/23/2017 18:45:00	14.6	113
04/23/2017 19:00:00	14.9	113
04/23/2017 19:15:00	15.3	112
04/23/2017 19:30:00	16	112
04/23/2017 19:45:00	16	111
04/23/2017 20:00:00	16	111
04/23/2017 20:15:00	16.4	111
04/23/2017 20:30:00	16	111
04/23/2017 20:45:00	16.4	111
04/23/2017 21:00:00	16.4	111
04/23/2017 21:15:00	15.6	111
04/23/2017 21:30:00	15.6	111
04/23/2017 21:45:00	15.6	111
04/23/2017 22:00:00	15.3	112
04/23/2017 22:15:00	14.9	112
04/23/2017 22:30:00	14.9	112
04/23/2017 22:45:00	14.6	112
04/23/2017 23:00:00	14.2	113
04/23/2017 23:15:00	14.2	113
04/23/2017 23:30:00	13.9	113
04/23/2017 23:45:00	13.5	113
04/24/2017 00:00:00	13.2	114
04/24/2017 00:15:00	12.8	114
04/24/2017 00:30:00	10.3	114
04/24/2017 00:45:00	9.98	113
04/24/2017 01:00:00	10.3	114
04/24/2017 01:15:00	10.6	114
04/24/2017 01:30:00	10.9	114
04/24/2017 01:45:00	10.9	114
04/24/2017 02:00:00	10.9	114
04/24/2017 02:15:00	11.2	114
04/24/2017 02:30:00	9.68	115
04/24/2017 02:45:00	7.98	115
04/24/2017 03:00:00	9.98	114
04/24/2017 03:15:00	11.2	115
04/24/2017 03:30:00	11.2	116
04/24/2017 03:45:00	10.6	115
04/24/2017 04:00:00	10.9	115
04/24/2017 04:15:00	10.9	116
04/24/2017 04:30:00	11.5	117
04/24/2017 04:45:00	11.5	118
04/24/2017 05:00:00	11.5	118
04/24/2017 05:15:00	11.2	119
04/24/2017 05:30:00	11.2	119
04/24/2017 05:45:00	11.2	119
04/24/2017 06:00:00	11.2	119
04/24/2017 06:15:00	11.2	120
04/24/2017 06:30:00	11.2	120
04/24/2017 06:45:00	10.9	120
04/24/2017 07:00:00	11.2	120
04/24/2017 07:15:00	11.2	120
04/24/2017 07:30:00	11.2	120
04/24/2017 07:45:00	11.2	120
04/24/2017 08:00:00	10.9	120
04/24/2017 08:15:00	11.2	121
04/24/2017 08:30:00	11.2	121
04/24/2017 08:45:00	11.2	121
04/24/2017 09:00:00	11.2	121
04/24/2017 09:15:00	10.9	121
04/24/2017 09:30:00	11.2	121
04/24/2017 09:45:00	11.2	121
04/24/2017 10:00:00	11.2	121
04/24/2017 10:15:00	11.2	121
04/24/2017 10:30:00	10.9	121
04/24/2017 10:45:00	11.2	120
04/24/2017 11:00:00	11.5	120
04/24/2017 11:15:00	11.5	120
04/24/2017 11:30:00	11.2	120
04/24/2017 11:45:00	10.9	119
04/24/2017 12:00:00	10.9	119
04/24/2017 12:15:00	11.2	119
04/24/2017 12:30:00	11.5	118
04/24/2017 12:45:00	11.5	118
04/24/2017 13:00:00	11.5	117
04/24/2017 13:15:00	11.8	117
04/24/2017 13:30:00	11.8	116
04/24/2017 13:45:00	12.2	116
04/24/2017 14:00:00	12.5	115
04/24/2017 14:15:00	12.8	115
04/24/2017 14:30:00	13.2	114
04/24/2017 14:45:00	13.5	114
04/24/2017 15:00:00	13.9	113
04/24/2017 15:15:00	14.6	113
04/24/2017 15:30:00	15.3	112
04/24/2017 15:45:00	15.3	112
04/24/2017 16:00:00	16	111
04/24/2017 16:15:00	16.7	111
04/24/2017 16:30:00	17.1	110
04/24/2017 16:45:00	17.1	110
04/24/2017 17:00:00	18.3	109
04/24/2017 17:15:00	18.3	109
04/24/2017 17:30:00	17.9	108
04/24/2017 17:45:00	18.3	108
04/24/2017 18:00:00	18.7	108
04/24/2017 18:15:00	17.9	107
04/24/2017 18:30:00	17.9	107
04/24/2017 18:45:00	17.1	106
04/24/2017 19:00:00	16.4	106
04/24/2017 19:15:00	14.9	106
04/24/2017 19:30:00	14.6	105
04/24/2017 19:45:00	14.6	105
04/24/2017 20:00:00	14.6	104
04/24/2017 20:15:00	14.6	104
04/24/2017 20:30:00	14.6	103
04/24/2017 20:45:00	14.6	103
04/24/2017 21:00:00	14.2	103
04/24/2017 21:15:00	14.2	103
04/24/2017 21:30:00	14.9	103
04/24/2017 21:45:00	14.9	103
04/24/2017 22:00:00	14.9	103
04/24/2017 22:15:00	15.3	104
04/24/2017 22:30:00	15.6	104
04/24/2017 22:45:00	15.6	105
04/24/2017 23:00:00	15.3	105
04/24/2017 23:15:00	15.6	105
04/24/2017 23:30:00	16	106
04/24/2017 23:45:00	15.6	106
04/25/2017 00:00:00	15.6	107
04/25/2017 00:15:00	16	107
04/25/2017 00:30:00	15.6	107
04/25/2017 00:45:00	15.6	107
04/25/2017 01:00:00	15.6	108
04/25/2017 01:15:00	15.3	108
04/25/2017 01:30:00	14.9	108
04/25/2017 01:45:00	14.9	108
04/25/2017 02:00:00	13.9	108
04/25/2017 02:15:00	12.8	108
04/25/2017 02:30:00	13.9	108
04/25/2017 02:45:00	14.6	108
04/25/2017 03:00:00	14.6	108
04/25/2017 03:15:00	14.9	108
04/25/2017 03:30:00	14.6	109
04/25/2017 03:45:00	14.9	109
04/25/2017 04:00:00	13.9	110
04/25/2017 04:15:00	10.6	109
04/25/2017 04:30:00	11.8	108
04/25/2017 04:45:00	12.5	109
04/25/2017 05:00:00	13.2	108
04/25/2017 05:15:00	13.2	108
04/25/2017 05:30:00	13.9	109
04/25/2017 05:45:00	13.9	109
04/25/2017 06:00:00	13.5	110
04/25/2017 06:15:00	14.6	110
04/25/2017 06:30:00	14.6	111
04/25/2017 06:45:00	14.6	111
04/25/2017 07:00:00	14.6	111
04/25/2017 07:15:00	13.5	111
04/25/2017 07:30:00	14.9	111
04/25/2017 07:45:00	14.9	112
04/25/2017 08:00:00	14.9	112
04/25/2017 08:15:00	15.3	112
04/25/2017 08:30:00	15.6	112
04/25/2017 08:45:00	15.3	113
04/25/2017 09:00:00	15.3	113
04/25/2017 09:15:00	14.9	113
04/25/2017 09:30:00	14.6	113
04/25/2017 09:45:00	12.5	112
04/25/2017 10:00:00	13.2	112
04/25/2017 10:15:00	13.2	112
04/25/2017 10:30:00	13.2	111
04/25/2017 10:45:00	13.9	111
04/25/2017 11:00:00	13.9	111
04/25/2017 11:15:00	13.9	111
04/25/2017 11:30:00	14.6	111
04/25/2017 11:45:00	14.6	111
04/25/2017 12:00:00	14.9	111
04/25/2017 12:15:00	14.9	111
04/25/2017 12:30:00	15.3	111
04/25/2017 12:45:00	15.3	110
04/25/2017 13:00:00	15.3	110
04/25/2017 13:15:00	14.6	110
04/25/2017 13:30:00	15.3	109
04/25/2017 13:45:00	15.6	109
04/25/2017 14:00:00	15.6	108
04/25/2017 14:15:00	16	108
04/25/2017 14:30:00	17.5	107
04/25/2017 14:45:00	17.9	107
04/25/2017 15:00:00	18.3	106
04/25/2017 15:15:00	18.3	106
04/25/2017 15:30:00	18.3	105
04/25/2017 15:45:00	18.3	105
04/25/2017 16:00:00	16.4	104
04/25/2017 16:15:00	15.6	103
04/25/2017 16:30:00	15.6	102
04/25/2017 16:45:00	16.4	101
04/25/2017 17:00:00	17.1	100
04/25/2017 17:15:00	18.7	100
04/25/2017 17:30:00	19.9	100
04/25/2017 17:45:00	21.5	100
04/25/2017 18:00:00	21.9	100
04/25/2017 18:15:00	23.2	100
04/25/2017 18:30:00	22.8	100
04/25/2017 18:45:00	23.6	100
04/25/2017 19:00:00	23.6	100
04/25/2017 19:15:00	23.2	100
04/25/2017 19:30:00	22.8	100
04/25/2017 19:45:00	22.8	100
04/25/2017 20:00:00	22.8	100
04/25/2017 20:15:00	21.9	100
04/25/2017 20:30:00	21.9	100
04/25/2017 20:45:00	21.1	100
04/25/2017 21:00:00	19.9	99
04/25/2017 21:15:00	14.2	99
04/25/2017 21:30:00	15.3	98
04/25/2017 21:45:00	16.7	98
04/25/2017 22:00:00	18.3	97
04/25/2017 22:15:00	18.3	97
04/25/2017 22:30:00	20.7	98
04/25/2017 22:45:00	21.1	99
04/25/2017 23:00:00	20.7	100
04/25/2017 23:15:00	21.1	100
04/25/2017 23:30:00	20.7	100
04/25/2017 23:45:00	20.3	101
04/26/2017 00:00:00	20.3	101
04/26/2017 00:15:00	20.3	101
04/26/2017 00:30:00	19.9	101
04/26/2017 00:45:00	19.5	101
04/26/2017 01:00:00	19.1	101
04/26/2017 01:15:00	19.1	101
04/26/2017 01:30:00	19.5	101
04/26/2017 01:45:00	19.1	101
04/26/2017 02:00:00	19.1	101
04/26/2017 02:15:00	19.1	102
04/26/2017 02:30:00	19.1	102
04/26/2017 02:45:00	18.7	102
04/26/2017 03:00:00	18.7	102
04/26/2017 03:15:00	19.1	102
04/26/2017 03:30:00	19.1	102
04/26/2017 03:45:00	19.1	102
04/26/2017 04:00:00	19.1	102
04/26/2017 04:15:00	19.1	102
04/26/2017 04:30:00	18.7	102
04/26/2017 04:45:00	18.7	102
04/26/2017 05:00:00	18.7	103
04/26/2017 05:15:00	22.8	103
04/26/2017 05:30:00	21.9	103
04/26/2017 05:45:00	21.1	103
04/26/2017 06:00:00	19.9	103
04/26/2017 06:15:00	19.9	103
04/26/2017 06:30:00	21.5	103
04/26/2017 06:45:00	20.3	103
04/26/2017 07:00:00	19.5	103
04/26/2017 07:15:00	19.1	103
04/26/2017 07:30:00	17.9	103
04/26/2017 07:45:00	17.9	103
04/26/2017 08:00:00	17.9	103
04/26/2017 08:15:00	17.1	103
04/26/2017 08:30:00	17.5	103
04/26/2017 08:45:00	17.5	103
04/26/2017 09:00:00	17.1	103
04/26/2017 09:15:00	17.1	103
04/26/2017 09:30:00	16.7	103
04/26/2017 09:45:00	16.4	103
04/26/2017 10:00:00	16.4	103
04/26/2017 10:15:00	16.4	103
04/26/2017 10:30:00	16.4	103
04/26/2017 10:45:00	16	103
04/26/2017 11:00:00	15.6	103
04/26/2017 11:15:00	15.6	103
04/26/2017 11:30:00	15.6	103
04/26/2017 11:45:00	15.6	103
04/26/2017 12:00:00	15.3	103
04/26/2017 12:15:00	15.6	103
04/26/2017 12:30:00	15.6	103
04/26/2017 12:45:00	15.3	102
04/26/2017 13:00:00	16	102
04/26/2017 13:15:00	15.6	102
04/26/2017 13:30:00	16	102
04/26/2017 13:45:00	16	101
04/26/2017 14:00:00	16.4	101
04/26/2017 14:15:00	16.7	101
04/26/2017 14:30:00	17.1	100
04/26/2017 14:45:00	16.4	100
04/26/2017 15:00:00	17.1	99
04/26/2017 15:15:00	17.1	98
04/26/2017 15:30:00	19.1	98
04/26/2017 15:45:00	18.7	97
04/26/2017 16:00:00	17.9	97
04/26/2017 16:15:00	18.3	96
04/26/2017 16:30:00	18.3	95
04/26/2017 16:45:00	19.1	95
04/26/2017 17:00:00	19.5	94
04/26/2017 17:15:00	19.9	94
04/26/2017 17:30:00	20.3	93
04/26/2017 17:45:00	20.7	93
04/26/2017 18:00:00	20.3	93
04/26/2017 18:15:00	20.7	92
04/26/2017 18:30:00	21.1	92
04/26/2017 18:45:00	21.1	92
04/26/2017 19:00:00	21.1	92
04/26/2017 19:15:00	21.1	92
04/26/2017 19:30:00	21.5	90
04/26/2017 19:45:00	21.5	90
04/26/2017 20:00:00	21.5	90
04/26/2017 20:15:00	21.5	90
04/26/2017 20:30:00	21.5	90
04/26/2017 20:45:00	21.5	92
04/26/2017 21:00:00	21.9	92
04/26/2017 21:15:00	21.5	92
04/26/2017 21:30:00	21.1	92
04/26/2017 21:45:00	21.1	92
04/26/2017 22:00:00	21.5	92
04/26/2017 22:15:00	21.5	92
04/26/2017 22:30:00	21.5	93
04/26/2017 22:45:00	21.5	93
04/26/2017 23:00:00	21.1	93
04/26/2017 23:15:00	21.1	93
04/26/2017 23:30:00	22.4	93
04/26/2017 23:45:00	22.4	94
04/27/2017 00:00:00	22.4	94
04/27/2017 00:15:00	22.4	94
04/27/2017 00:30:00	21.9	94
04/27/2017 00:45:00	21.9	94
04/27/2017 01:00:00	21.5	94
04/27/2017 01:15:00	21.1	95
04/27/2017 01:30:00	21.1	95
04/27/2017 01:45:00	20.3	95
04/27/2017 02:00:00	20.3	95
04/27/2017 02:15:00	19.9	96
04/27/2017 02:30:00	19.9	96
04/27/2017 02:45:00	19.9	96
04/27/2017 03:00:00	19.5	96
04/27/2017 03:15:00	19.5	96
04/27/2017 03:30:00	19.5	96
04/27/2017 03:45:00	19.1	96
04/27/2017 04:00:00	18.7	96
04/27/2017 04:15:00	18.7	96
04/27/2017 04:30:00	18.7	96
04/27/2017 04:45:00	18.3	96
04/27/2017 05:00:00	18.3	96
04/27/2017 05:15:00	18.3	97
04/27/2017 05:30:00	18.3	97
04/27/2017 05:45:00	18.3	97
04/27/2017 06:00:00	18.3	97
04/27/2017 06:15:00	17.9	97
04/27/2017 06:30:00	17.9	97
04/27/2017 06:45:00	17.9	97
04/27/2017 07:00:00	17.9	97
04/27/2017 07:15:00	17.5	97
04/27/2017 07:30:00	17.5	97
04/27/2017 07:45:00	17.5	96
04/27/2017 08:00:00	17.9	96
04/27/2017 08:15:00	17.9	96
04/27/2017 08:30:00	17.9	96
04/27/2017 08:45:00	17.9	96
04/27/2017 09:00:00	17.9	96
04/27/2017 09:15:00	18.7	96
04/27/2017 09:30:00	18.3	96
04/27/2017 09:45:00	17.9	96
04/27/2017 10:00:00	17.5	96
04/27/2017 10:15:00	17.5	96
04/27/2017 10:30:00	17.1	96
04/27/2017 10:45:00	17.5	96
04/27/2017 11:00:00	17.1	96
04/27/2017 11:15:00	17.5	96
04/27/2017 11:30:00	17.1	96
04/27/2017 11:45:00	16.7	96
04/27/2017 12:00:00	17.1	96
04/27/2017 12:15:00	17.1	96
04/27/2017 12:30:00	17.5	96
04/27/2017 12:45:00	17.5	96
04/27/2017 13:00:00	18.3	96
04/27/2017 13:15:00	19.5	96
04/27/2017 13:30:00	19.1	95
04/27/2017 13:45:00	19.1	95
04/27/2017 14:00:00	19.1	95
04/27/2017 14:15:00	20.3	95
04/27/2017 14:30:00	19.9	95
04/27/2017 14:45:00	18.7	95
04/27/2017 15:00:00	18.3	95
04/27/2017 15:15:00	18.3	94
04/27/2017 15:30:00	18.7	94
04/27/2017 15:45:00	18.3	94
04/27/2017 16:00:00	18.3	94
04/27/2017 16:15:00	18.7	93
04/27/2017 16:30:00	19.5	92
04/27/2017 16:45:00	19.5	91
04/27/2017 17:00:00	18.7	91
04/27/2017 17:15:00	19.1	91
04/27/2017 17:30:00	19.5	90
04/27/2017 17:45:00	19.5	90
04/27/2017 18:00:00	19.9	90
04/27/2017 18:15:00	19.9	89
04/27/2017 18:30:00	19.9	89
04/27/2017 18:45:00	19.5	89
04/27/2017 19:00:00	19.5	88
04/27/2017 19:15:00	19.9	88
04/27/2017 19:30:00	19.5	88
04/27/2017 19:45:00	15.6	87
04/27/2017 20:00:00	18.3	86
04/27/2017 20:15:00	17.5	86
04/27/2017 20:30:00	19.9	86
04/27/2017 20:45:00	24.1	86
04/27/2017 21:00:00	23.2	87
04/27/2017 21:15:00	22.8	88
04/27/2017 21:30:00	21.5	88
04/27/2017 21:45:00	21.9	88
04/27/2017 22:00:00	21.9	88
04/27/2017 22:15:00	21.5	88
04/27/2017 22:30:00	21.5	88
04/27/2017 22:45:00	21.5	88
04/27/2017 23:00:00	20.7	88
04/27/2017 23:15:00	20.3	88
04/27/2017 23:30:00	20.3	88
04/27/2017 23:45:00	20.7	88
04/28/2017 00:00:00	20.7	88
04/28/2017 00:15:00	20.3	88
04/28/2017 00:30:00	20.3	88
04/28/2017 00:45:00	20.7	88
04/28/2017 01:00:00	20.3	88
04/28/2017 01:15:00	20.3	88
04/28/2017 01:30:00	19.9	88
04/28/2017 01:45:00	20.3	88
04/28/2017 02:00:00	19.9	88
04/28/2017 02:15:00	20.3	88
04/28/2017 02:30:00	20.3	88
04/28/2017 02:45:00	21.5	88
04/28/2017 03:00:00	19.9	88
04/28/2017 03:15:00	19.9	88
04/28/2017 03:30:00	19.9	88
04/28/2017 03:45:00	19.5	88
