datetime	Q_cfs	SC
05/24/2016 15:45:00	127	49
05/24/2016 16:00:00	127	49
05/24/2016 16:15:00	129	47
05/24/2016 16:30:00	129	47
05/24/2016 16:45:00	129	47
05/24/2016 17:00:00	133	47
05/24/2016 17:15:00	139	46
05/24/2016 17:30:00	135	45
05/24/2016 17:45:00	137	45
05/24/2016 18:00:00	149	47
05/24/2016 18:15:00	133	47
05/24/2016 18:30:00	139	47
05/24/2016 18:45:00	139	47
05/24/2016 19:00:00	135	47
05/24/2016 19:15:00	137	47
05/24/2016 19:30:00	135	46
05/24/2016 19:45:00	139	46
05/24/2016 20:00:00	139	46
05/24/2016 20:15:00	139	46
05/24/2016 20:30:00	139	46
05/24/2016 20:45:00	139	46
05/24/2016 21:00:00	143	45
05/24/2016 21:15:00	137	46
05/24/2016 21:30:00	135	45
05/24/2016 21:45:00	137	45
05/24/2016 22:00:00	135	44
05/24/2016 22:15:00	135	44
05/24/2016 22:30:00	131	44
05/24/2016 22:45:00	133	43
05/24/2016 23:00:00	133	46
05/24/2016 23:15:00	131	46
05/24/2016 23:30:00	135	46
05/24/2016 23:45:00	125	46
05/25/2016 00:00:00	133	45
05/25/2016 00:15:00	133	45
05/25/2016 00:30:00	135	45
05/25/2016 00:45:00	131	45
05/25/2016 01:00:00	131	45
05/25/2016 01:15:00	123	45
05/25/2016 01:30:00	129	45
05/25/2016 01:45:00	127	45
05/25/2016 02:00:00	127	45
05/25/2016 02:15:00	127	45
05/25/2016 02:30:00	129	44
05/25/2016 02:45:00	125	44
05/25/2016 03:00:00	123	44
05/25/2016 03:15:00	125	44
05/25/2016 03:30:00	127	44
05/25/2016 03:45:00	127	44
05/25/2016 04:00:00	125	44
05/25/2016 04:15:00	121	44
05/25/2016 04:30:00	125	44
05/25/2016 04:45:00	121	44
05/25/2016 05:00:00	121	44
05/25/2016 05:15:00	118	44
05/25/2016 05:30:00	123	44
05/25/2016 05:45:00	125	44
05/25/2016 06:00:00	120	44
05/25/2016 06:15:00	120	44
05/25/2016 06:30:00	120	44
05/25/2016 06:45:00	120	44
05/25/2016 07:00:00	118	44
05/25/2016 07:15:00	118	44
05/25/2016 07:30:00	121	44
05/25/2016 07:45:00	120	44
05/25/2016 08:00:00	121	44
05/25/2016 08:15:00	114	44
05/25/2016 08:30:00	118	44
05/25/2016 08:45:00	120	44
05/25/2016 09:00:00	116	44
05/25/2016 09:15:00	114	44
05/25/2016 09:30:00	111	44
05/25/2016 09:45:00	116	44
05/25/2016 10:00:00	114	44
05/25/2016 10:15:00	116	44
05/25/2016 10:30:00	116	44
05/25/2016 10:45:00	116	44
05/25/2016 11:00:00	112	44
05/25/2016 11:15:00	111	44
05/25/2016 11:30:00	112	44
05/25/2016 11:45:00	114	44
05/25/2016 12:00:00	114	44
05/25/2016 12:15:00	114	44
05/25/2016 12:30:00	121	44
05/25/2016 12:45:00	118	44
05/25/2016 13:00:00	120	44
05/25/2016 13:15:00	118	44
05/25/2016 13:30:00	120	44
05/25/2016 13:45:00	120	44
05/25/2016 14:00:00	120	44
05/25/2016 14:15:00	121	43
05/25/2016 14:30:00	123	43
05/25/2016 14:45:00	120	43
05/25/2016 15:00:00	123	43
05/25/2016 15:15:00	121	43
05/25/2016 15:30:00	123	43
05/25/2016 15:45:00	125	43
05/25/2016 16:00:00	125	43
05/25/2016 16:15:00	123	42
05/25/2016 16:30:00	127	42
05/25/2016 16:45:00	125	42
05/25/2016 17:00:00	127	42
05/25/2016 17:15:00	120	42
05/25/2016 17:30:00	127	42
05/25/2016 17:45:00	127	41
05/25/2016 18:00:00	127	41
05/25/2016 18:15:00	127	41
05/25/2016 18:30:00	127	41
05/25/2016 18:45:00	120	40
05/25/2016 19:00:00	123	41
05/25/2016 19:15:00	127	41
05/25/2016 19:30:00	127	41
05/25/2016 19:45:00	131	40
05/25/2016 20:00:00	120	40
05/25/2016 20:15:00	127	40
05/25/2016 20:30:00	121	40
05/25/2016 20:45:00	127	40
05/25/2016 21:00:00	123	39
05/25/2016 21:15:00	121	39
05/25/2016 21:30:00	125	39
05/25/2016 21:45:00	127	42
05/25/2016 22:00:00	127	42
05/25/2016 22:15:00	121	42
05/25/2016 22:30:00	121	42
05/25/2016 22:45:00	121	42
05/25/2016 23:00:00	123	42
05/25/2016 23:15:00	121	42
05/25/2016 23:30:00	125	42
05/25/2016 23:45:00	120	42
05/26/2016 00:00:00	118	42
05/26/2016 00:15:00	120	42
05/26/2016 00:30:00	118	42
05/26/2016 00:45:00	118	42
05/26/2016 01:00:00	118	42
05/26/2016 01:15:00	114	42
05/26/2016 01:30:00	120	42
05/26/2016 01:45:00	116	42
05/26/2016 02:00:00	118	42
05/26/2016 02:15:00	114	42
05/26/2016 02:30:00	116	42
05/26/2016 02:45:00	114	42
05/26/2016 03:00:00	112	42
05/26/2016 03:15:00	112	42
05/26/2016 03:30:00	112	42
05/26/2016 03:45:00	109	42
05/26/2016 04:00:00	111	42
05/26/2016 04:15:00	107	42
05/26/2016 04:30:00	109	42
05/26/2016 04:45:00	109	42
05/26/2016 05:00:00	112	42
05/26/2016 05:15:00	111	42
05/26/2016 05:30:00	109	42
05/26/2016 05:45:00	106	42
05/26/2016 06:00:00	107	42
05/26/2016 06:15:00	109	43
05/26/2016 06:30:00	106	43
05/26/2016 06:45:00	104	43
05/26/2016 07:00:00	106	43
05/26/2016 07:15:00	106	43
05/26/2016 07:30:00	106	43
05/26/2016 07:45:00	106	43
05/26/2016 08:00:00	107	43
05/26/2016 08:15:00	104	43
05/26/2016 08:30:00	102	43
05/26/2016 08:45:00	102	43
05/26/2016 09:00:00	104	43
05/26/2016 09:15:00	104	43
05/26/2016 09:30:00	102	43
05/26/2016 09:45:00	104	43
05/26/2016 10:00:00	102	43
05/26/2016 10:15:00	102	43
05/26/2016 10:30:00	106	43
05/26/2016 10:45:00	104	43
05/26/2016 11:00:00	104	43
05/26/2016 11:15:00	102	43
05/26/2016 11:30:00	106	43
05/26/2016 11:45:00	106	43
05/26/2016 12:00:00	106	43
05/26/2016 12:15:00	109	43
05/26/2016 12:30:00	112	43
05/26/2016 12:45:00	111	42
05/26/2016 13:00:00	109	42
05/26/2016 13:15:00	116	42
05/26/2016 13:30:00	109	42
05/26/2016 13:45:00	112	42
05/26/2016 14:00:00	116	42
05/26/2016 14:15:00	114	42
05/26/2016 14:30:00	120	42
05/26/2016 14:45:00	121	41
05/26/2016 15:00:00	120	41
05/26/2016 15:15:00	120	41
05/26/2016 15:30:00	123	41
05/26/2016 15:45:00	125	41
05/26/2016 16:00:00	127	41
05/26/2016 16:15:00	125	40
05/26/2016 16:30:00	123	40
05/26/2016 16:45:00	127	40
05/26/2016 17:00:00	125	40
05/26/2016 17:15:00	131	39
05/26/2016 17:30:00	125	39
05/26/2016 17:45:00	129	39
05/26/2016 18:00:00	131	37
05/26/2016 18:15:00	133	37
05/26/2016 18:30:00	131	35
05/26/2016 18:45:00	129	35
05/26/2016 19:00:00	135	35
05/26/2016 19:15:00	139	34
05/26/2016 19:30:00	133	33
05/26/2016 19:45:00	133	32
05/26/2016 20:00:00	137	37
05/26/2016 20:15:00	133	37
05/26/2016 20:30:00	127	39
05/26/2016 20:45:00	131	39
05/26/2016 21:00:00	133	39
05/26/2016 21:15:00	133	39
05/26/2016 21:30:00	133	39
05/26/2016 21:45:00	129	39
05/26/2016 22:00:00	133	39
05/26/2016 22:15:00	129	39
05/26/2016 22:30:00	127	39
05/26/2016 22:45:00	123	39
05/26/2016 23:00:00	121	39
05/26/2016 23:15:00	127	39
05/26/2016 23:30:00	127	39
05/26/2016 23:45:00	123	39
05/27/2016 00:00:00	120	39
05/27/2016 00:15:00	120	39
05/27/2016 00:30:00	123	39
05/27/2016 00:45:00	120	39
05/27/2016 01:00:00	120	39
05/27/2016 01:15:00	116	39
05/27/2016 01:30:00	120	39
05/27/2016 01:45:00	121	39
05/27/2016 02:00:00	120	39
05/27/2016 02:15:00	116	39
05/27/2016 02:30:00	116	39
05/27/2016 02:45:00	120	39
05/27/2016 03:00:00	114	39
05/27/2016 03:15:00	116	39
05/27/2016 03:30:00	116	39
05/27/2016 03:45:00	118	39
05/27/2016 04:00:00	114	39
05/27/2016 04:15:00	116	39
05/27/2016 04:30:00	112	39
05/27/2016 04:45:00	114	39
05/27/2016 05:00:00	112	39
05/27/2016 05:15:00	112	39
05/27/2016 05:30:00	109	39
05/27/2016 05:45:00	111	40
05/27/2016 06:00:00	112	40
05/27/2016 06:15:00	109	40
05/27/2016 06:30:00	111	40
05/27/2016 06:45:00	106	40
05/27/2016 07:00:00	107	40
05/27/2016 07:15:00	107	40
05/27/2016 07:30:00	109	40
05/27/2016 07:45:00	107	40
05/27/2016 08:00:00	107	40
05/27/2016 08:15:00	106	40
05/27/2016 08:30:00	106	40
05/27/2016 08:45:00	104	40
05/27/2016 09:00:00	104	40
05/27/2016 09:15:00	106	40
05/27/2016 09:30:00	107	40
05/27/2016 09:45:00	104	40
05/27/2016 10:00:00	106	40
05/27/2016 10:15:00	111	40
05/27/2016 10:30:00	104	41
05/27/2016 10:45:00	107	40
05/27/2016 11:00:00	107	41
05/27/2016 11:15:00	106	41
05/27/2016 11:30:00	106	41
05/27/2016 11:45:00	106	41
05/27/2016 12:00:00	107	41
05/27/2016 12:15:00	112	41
05/27/2016 12:30:00	111	41
05/27/2016 12:45:00	114	40
05/27/2016 13:00:00	112	40
05/27/2016 13:15:00	116	40
05/27/2016 13:30:00	118	40
05/27/2016 13:45:00	121	40
05/27/2016 14:00:00	114	40
05/27/2016 14:15:00	121	40
05/27/2016 14:30:00	121	40
05/27/2016 14:45:00	121	40
05/27/2016 15:00:00	123	40
05/27/2016 15:15:00	129	39
05/27/2016 15:30:00	125	39
05/27/2016 15:45:00	123	39
05/27/2016 16:00:00	131	39
05/27/2016 16:15:00	133	39
05/27/2016 16:30:00	133	38
05/27/2016 16:45:00	137	38
05/27/2016 17:00:00	137	38
05/27/2016 17:15:00	139	37
05/27/2016 17:30:00	141	39
05/27/2016 17:45:00	141	38
05/27/2016 18:00:00	141	38
05/27/2016 18:15:00	143	38
05/27/2016 18:30:00	145	38
05/27/2016 18:45:00	143	38
05/27/2016 19:00:00	147	37
05/27/2016 19:15:00	145	37
05/27/2016 19:30:00	145	34
05/27/2016 19:45:00	143	34
05/27/2016 20:00:00	145	34
05/27/2016 20:15:00	149	37
05/27/2016 20:30:00	143	37
05/27/2016 20:45:00	143	37
05/27/2016 21:00:00	141	37
05/27/2016 21:15:00	145	37
05/27/2016 21:30:00	147	37
05/27/2016 21:45:00	129	36
05/27/2016 22:00:00	141	36
05/27/2016 22:15:00	135	36
05/27/2016 22:30:00	141	36
05/27/2016 22:45:00	145	34
05/27/2016 23:00:00	135	34
05/27/2016 23:15:00	139	34
05/27/2016 23:30:00	133	33
05/27/2016 23:45:00	137	37
05/28/2016 00:00:00	133	37
05/28/2016 00:15:00	135	37
05/28/2016 00:30:00	135	37
05/28/2016 00:45:00	131	37
05/28/2016 01:00:00	127	37
05/28/2016 01:15:00	127	37
05/28/2016 01:30:00	127	37
05/28/2016 01:45:00	125	37
05/28/2016 02:00:00	127	37
05/28/2016 02:15:00	129	37
05/28/2016 02:30:00	123	37
05/28/2016 02:45:00	129	37
05/28/2016 03:00:00	127	37
05/28/2016 03:15:00	120	37
05/28/2016 03:30:00	123	37
05/28/2016 03:45:00	121	37
05/28/2016 04:00:00	125	37
05/28/2016 04:15:00	125	37
05/28/2016 04:30:00	120	37
05/28/2016 04:45:00	116	37
05/28/2016 05:00:00	123	37
05/28/2016 05:15:00	120	37
05/28/2016 05:30:00	120	37
05/28/2016 05:45:00	120	38
05/28/2016 06:00:00	120	37
05/28/2016 06:15:00	123	38
05/28/2016 06:30:00	120	38
05/28/2016 06:45:00	121	38
05/28/2016 07:00:00	118	38
05/28/2016 07:15:00	123	38
05/28/2016 07:30:00	118	38
05/28/2016 07:45:00	114	38
05/28/2016 08:00:00	120	38
05/28/2016 08:15:00	120	38
05/28/2016 08:30:00	118	38
05/28/2016 08:45:00	120	38
05/28/2016 09:00:00	118	38
05/28/2016 09:15:00	118	38
05/28/2016 09:30:00	118	38
05/28/2016 09:45:00	118	38
05/28/2016 10:00:00	121	38
05/28/2016 10:15:00	125	38
05/28/2016 10:30:00	125	38
05/28/2016 10:45:00	123	38
05/28/2016 11:00:00	123	38
05/28/2016 11:15:00	125	38
05/28/2016 11:30:00	123	38
05/28/2016 11:45:00	125	38
05/28/2016 12:00:00	129	37
05/28/2016 12:15:00	129	37
05/28/2016 12:30:00	133	36
05/28/2016 12:45:00	133	34
05/28/2016 13:00:00	131	38
05/28/2016 13:15:00	135	38
05/28/2016 13:30:00	141	38
05/28/2016 13:45:00	143	38
05/28/2016 14:00:00	147	37
05/28/2016 14:15:00	149	36
05/28/2016 14:30:00	149	36
05/28/2016 14:45:00	151	36
05/28/2016 15:00:00	155	37
05/28/2016 15:15:00	157	37
05/28/2016 15:30:00	155	37
05/28/2016 15:45:00	162	36
05/28/2016 16:00:00	166	36
05/28/2016 16:15:00	164	37
05/28/2016 16:30:00	160	37
05/28/2016 16:45:00	162	36
05/28/2016 17:00:00	168	36
05/28/2016 17:15:00	171	34
05/28/2016 17:30:00	166	36
05/28/2016 17:45:00	171	36
05/28/2016 18:00:00	171	34
05/28/2016 18:15:00	168	36
05/28/2016 18:30:00	168	34
05/28/2016 18:45:00	166	34
05/28/2016 19:00:00	168	33
05/28/2016 19:15:00	175	34
05/28/2016 19:30:00	171	34
05/28/2016 19:45:00	166	34
05/28/2016 20:00:00	173	33
05/28/2016 20:15:00	164	34
05/28/2016 20:30:00	168	34
05/28/2016 20:45:00	162	34
05/28/2016 21:00:00	171	33
05/28/2016 21:15:00	164	34
05/28/2016 21:30:00	171	34
05/28/2016 21:45:00	160	34
05/28/2016 22:00:00	155	34
05/28/2016 22:15:00	160	34
05/28/2016 22:30:00	162	31
05/28/2016 22:45:00	160	33
05/28/2016 23:00:00	157	36
05/28/2016 23:15:00	160	36
05/28/2016 23:30:00	151	36
05/28/2016 23:45:00	157	36
05/29/2016 00:00:00	151	36
05/29/2016 00:15:00	149	36
05/29/2016 00:30:00	153	36
05/29/2016 00:45:00	153	36
05/29/2016 01:00:00	151	36
05/29/2016 01:15:00	149	36
05/29/2016 01:30:00	147	36
05/29/2016 01:45:00	145	36
05/29/2016 02:00:00	145	36
05/29/2016 02:15:00	143	36
05/29/2016 02:30:00	141	33
05/29/2016 02:45:00	147	37
05/29/2016 03:00:00	143	37
05/29/2016 03:15:00	141	38
05/29/2016 03:30:00	129	37
05/29/2016 03:45:00	135	37
05/29/2016 04:00:00	133	38
05/29/2016 04:15:00	137	38
05/29/2016 04:30:00	133	38
05/29/2016 04:45:00	129	38
05/29/2016 05:00:00	139	38
05/29/2016 05:15:00	133	38
05/29/2016 05:30:00	133	38
05/29/2016 05:45:00	129	38
05/29/2016 06:00:00	127	38
05/29/2016 06:15:00	133	38
05/29/2016 06:30:00	129	38
05/29/2016 06:45:00	131	38
05/29/2016 07:00:00	133	38
05/29/2016 07:15:00	129	38
05/29/2016 07:30:00	131	38
05/29/2016 07:45:00	131	38
05/29/2016 08:00:00	125	38
05/29/2016 08:15:00	127	38
05/29/2016 08:30:00	125	38
05/29/2016 08:45:00	131	37
05/29/2016 09:00:00	123	37
05/29/2016 09:15:00	125	33
05/29/2016 09:30:00	127	37
05/29/2016 09:45:00	123	37
05/29/2016 10:00:00	123	40
05/29/2016 10:15:00	129	40
05/29/2016 10:30:00	127	40
05/29/2016 10:45:00	125	40
05/29/2016 11:00:00	121	39
05/29/2016 11:15:00	127	39
05/29/2016 11:30:00	125	39
05/29/2016 11:45:00	127	39
05/29/2016 12:00:00	127	39
05/29/2016 12:15:00	127	39
05/29/2016 12:30:00	129	39
05/29/2016 12:45:00	125	39
05/29/2016 13:00:00	129	39
05/29/2016 13:15:00	129	39
05/29/2016 13:30:00	131	39
05/29/2016 13:45:00	125	39
05/29/2016 14:00:00	135	38
05/29/2016 14:15:00	135	38
05/29/2016 14:30:00	133	38
05/29/2016 14:45:00	131	38
05/29/2016 15:00:00	133	38
05/29/2016 15:15:00	135	38
05/29/2016 15:30:00	135	37
05/29/2016 15:45:00	135	37
05/29/2016 16:00:00	139	37
05/29/2016 16:15:00	137	37
05/29/2016 16:30:00	137	36
05/29/2016 16:45:00	133	39
05/29/2016 17:00:00	137	39
05/29/2016 17:15:00	141	39
05/29/2016 17:30:00	141	38
05/29/2016 17:45:00	141	38
05/29/2016 18:00:00	139	38
05/29/2016 18:15:00	143	38
05/29/2016 18:30:00	141	38
05/29/2016 18:45:00	139	38
05/29/2016 19:00:00	143	37
05/29/2016 19:15:00	137	36
05/29/2016 19:30:00	143	36
05/29/2016 19:45:00	145	38
05/29/2016 20:00:00	141	38
05/29/2016 20:15:00	141	38
05/29/2016 20:30:00	141	38
05/29/2016 20:45:00	137	38
05/29/2016 21:00:00	139	38
05/29/2016 21:15:00	141	38
05/29/2016 21:30:00	131	38
05/29/2016 21:45:00	133	38
05/29/2016 22:00:00	131	38
05/29/2016 22:15:00	131	38
05/29/2016 22:30:00	131	37
05/29/2016 22:45:00	129	38
05/29/2016 23:00:00	133	38
05/29/2016 23:15:00	127	38
05/29/2016 23:30:00	125	38
05/29/2016 23:45:00	125	38
05/30/2016 00:00:00	129	38
05/30/2016 00:15:00	125	38
05/30/2016 00:30:00	123	37
05/30/2016 00:45:00	123	37
05/30/2016 01:00:00	125	38
05/30/2016 01:15:00	121	38
05/30/2016 01:30:00	120	38
05/30/2016 01:45:00	121	38
05/30/2016 02:00:00	123	38
05/30/2016 02:15:00	121	38
05/30/2016 02:30:00	121	38
05/30/2016 02:45:00	125	38
05/30/2016 03:00:00	123	38
05/30/2016 03:15:00	120	38
05/30/2016 03:30:00	123	38
05/30/2016 03:45:00	121	38
05/30/2016 04:00:00	121	38
05/30/2016 04:15:00	120	38
05/30/2016 04:30:00	120	38
05/30/2016 04:45:00	121	38
05/30/2016 05:00:00	116	38
05/30/2016 05:15:00	121	38
05/30/2016 05:30:00	120	38
05/30/2016 05:45:00	118	38
05/30/2016 06:00:00	114	39
05/30/2016 06:15:00	114	39
05/30/2016 06:30:00	118	39
05/30/2016 06:45:00	116	39
05/30/2016 07:00:00	118	39
05/30/2016 07:15:00	114	39
05/30/2016 07:30:00	112	39
05/30/2016 07:45:00	116	39
05/30/2016 08:00:00	116	39
05/30/2016 08:15:00	116	39
05/30/2016 08:30:00	114	39
05/30/2016 08:45:00	114	39
05/30/2016 09:00:00	111	38
05/30/2016 09:15:00	112	39
05/30/2016 09:30:00	111	39
05/30/2016 09:45:00	114	39
05/30/2016 10:00:00	111	40
05/30/2016 10:15:00	112	40
05/30/2016 10:30:00	112	40
05/30/2016 10:45:00	114	40
05/30/2016 11:00:00	118	40
05/30/2016 11:15:00	114	40
05/30/2016 11:30:00	120	40
05/30/2016 11:45:00	121	40
05/30/2016 12:00:00	118	40
05/30/2016 12:15:00	116	40
05/30/2016 12:30:00	118	40
05/30/2016 12:45:00	123	39
05/30/2016 13:00:00	125	39
05/30/2016 13:15:00	127	39
05/30/2016 13:30:00	129	39
05/30/2016 13:45:00	131	41
05/30/2016 14:00:00	129	41
05/30/2016 14:15:00	137	41
05/30/2016 14:30:00	139	40
05/30/2016 14:45:00	141	40
05/30/2016 15:00:00	143	40
05/30/2016 15:15:00	149	40
05/30/2016 15:30:00	153	39
05/30/2016 15:45:00	153	39
05/30/2016 16:00:00	160	39
05/30/2016 16:15:00	160	38
05/30/2016 16:30:00	162	38
05/30/2016 16:45:00	164	38
05/30/2016 17:00:00	164	37
05/30/2016 17:15:00	164	38
05/30/2016 17:30:00	164	38
05/30/2016 17:45:00	168	38
05/30/2016 18:00:00	168	37
05/30/2016 18:15:00	164	36
05/30/2016 18:30:00	175	36
05/30/2016 18:45:00	178	37
05/30/2016 19:00:00	171	37
05/30/2016 19:15:00	164	37
05/30/2016 19:30:00	178	37
05/30/2016 19:45:00	173	36
05/30/2016 20:00:00	171	36
05/30/2016 20:15:00	175	36
05/30/2016 20:30:00	168	37
05/30/2016 20:45:00	173	37
05/30/2016 21:00:00	178	36
05/30/2016 21:15:00	166	36
05/30/2016 21:30:00	180	36
05/30/2016 21:45:00	168	35
05/30/2016 22:00:00	160	36
05/30/2016 22:15:00	160	36
05/30/2016 22:30:00	168	36
05/30/2016 22:45:00	166	36
05/30/2016 23:00:00	157	35
05/30/2016 23:15:00	166	36
05/30/2016 23:30:00	164	36
05/30/2016 23:45:00	164	36
05/31/2016 00:00:00	166	36
05/31/2016 00:15:00	164	36
05/31/2016 00:30:00	162	36
05/31/2016 00:45:00	162	37
05/31/2016 01:00:00	164	37
05/31/2016 01:15:00	162	36
05/31/2016 01:30:00	160	36
05/31/2016 01:45:00	166	36
05/31/2016 02:00:00	162	36
05/31/2016 02:15:00	155	35
05/31/2016 02:30:00	157	37
05/31/2016 02:45:00	155	37
05/31/2016 03:00:00	164	36
05/31/2016 03:15:00	160	36
05/31/2016 03:30:00	160	35
05/31/2016 03:45:00	162	35
05/31/2016 04:00:00	157	36
05/31/2016 04:15:00	153	36
05/31/2016 04:30:00	157	36
05/31/2016 04:45:00	151	36
05/31/2016 05:00:00	160	36
05/31/2016 05:15:00	157	36
05/31/2016 05:30:00	155	36
05/31/2016 05:45:00	153	36
05/31/2016 06:00:00	145	35
05/31/2016 06:15:00	147	37
05/31/2016 06:30:00	151	37
05/31/2016 06:45:00	153	37
05/31/2016 07:00:00	153	36
05/31/2016 07:15:00	145	36
05/31/2016 07:30:00	149	36
05/31/2016 07:45:00	145	36
05/31/2016 08:00:00	137	35
05/31/2016 08:15:00	141	37
05/31/2016 08:30:00	143	37
05/31/2016 08:45:00	143	37
05/31/2016 09:00:00	141	37
05/31/2016 09:15:00	143	37
05/31/2016 09:30:00	149	37
05/31/2016 09:45:00	145	37
05/31/2016 10:00:00	137	36
05/31/2016 10:15:00	145	36
05/31/2016 10:30:00	147	36
05/31/2016 10:45:00	143	35
05/31/2016 11:00:00	147	38
05/31/2016 11:15:00	145	38
05/31/2016 11:30:00	145	38
05/31/2016 11:45:00	145	38
05/31/2016 12:00:00	145	38
05/31/2016 12:15:00	137	38
05/31/2016 12:30:00	145	38
05/31/2016 12:45:00	145	37
05/31/2016 13:00:00	151	37
05/31/2016 13:15:00	147	37
05/31/2016 13:30:00	149	37
05/31/2016 13:45:00	147	37
05/31/2016 14:00:00	153	37
05/31/2016 14:15:00	145	36
05/31/2016 14:30:00	151	36
05/31/2016 14:45:00	157	36
05/31/2016 15:00:00	153	36
05/31/2016 15:15:00	155	37
05/31/2016 15:30:00	164	37
05/31/2016 15:45:00	162	37
05/31/2016 16:00:00	164	37
05/31/2016 16:15:00	162	36
05/31/2016 16:30:00	168	36
05/31/2016 16:45:00	162	36
05/31/2016 17:00:00	164	35
05/31/2016 17:15:00	168	33
05/31/2016 17:30:00	164	37
05/31/2016 17:45:00	160	36
05/31/2016 18:00:00	166	36
05/31/2016 18:15:00	164	36
05/31/2016 18:30:00	168	35
05/31/2016 18:45:00	173	36
05/31/2016 19:00:00	168	36
05/31/2016 19:15:00	175	35
05/31/2016 19:30:00	180	35
05/31/2016 19:45:00	178	35
05/31/2016 20:00:00	178	35
05/31/2016 20:15:00	173	36
05/31/2016 20:30:00	180	35
05/31/2016 20:45:00	178	33
05/31/2016 21:00:00	175	35
05/31/2016 21:15:00	171	35
05/31/2016 21:30:00	175	32
05/31/2016 21:45:00	178	35
05/31/2016 22:00:00	178	32
05/31/2016 22:15:00	175	33
05/31/2016 22:30:00	173	32
05/31/2016 22:45:00	178	35
05/31/2016 23:00:00	173	35
05/31/2016 23:15:00	168	35
05/31/2016 23:30:00	175	35
05/31/2016 23:45:00	178	31
06/01/2016 00:00:00	166	33
06/01/2016 00:15:00	171	35
06/01/2016 00:30:00	173	35
06/01/2016 00:45:00	164	35
06/01/2016 01:00:00	168	33
06/01/2016 01:15:00	166	35
06/01/2016 01:30:00	173	35
06/01/2016 01:45:00	168	36
06/01/2016 02:00:00	166	36
06/01/2016 02:15:00	164	36
06/01/2016 02:30:00	168	36
06/01/2016 02:45:00	166	36
06/01/2016 03:00:00	164	36
06/01/2016 03:15:00	164	36
06/01/2016 03:30:00	157	33
06/01/2016 03:45:00	160	33
06/01/2016 04:00:00	164	35
06/01/2016 04:15:00	160	35
06/01/2016 04:30:00	153	36
06/01/2016 04:45:00	162	36
06/01/2016 05:00:00	155	36
06/01/2016 05:15:00	151	36
06/01/2016 05:30:00	147	37
06/01/2016 05:45:00	157	35
06/01/2016 06:00:00	147	36
06/01/2016 06:15:00	145	36
06/01/2016 06:30:00	153	36
06/01/2016 06:45:00	147	32
06/01/2016 07:00:00	149	36
06/01/2016 07:15:00	137	36
06/01/2016 07:30:00	147	32
06/01/2016 07:45:00	145	37
06/01/2016 08:00:00	143	37
06/01/2016 08:15:00	143	37
06/01/2016 08:30:00	139	37
06/01/2016 08:45:00	137	36
06/01/2016 09:00:00	135	37
06/01/2016 09:15:00	139	37
06/01/2016 09:30:00	131	37
06/01/2016 09:45:00	135	36
06/01/2016 10:00:00	139	38
06/01/2016 10:15:00	137	38
06/01/2016 10:30:00	139	38
06/01/2016 10:45:00	139	38
06/01/2016 11:00:00	139	38
06/01/2016 11:15:00	139	38
06/01/2016 11:30:00	139	38
06/01/2016 11:45:00	135	38
06/01/2016 12:00:00	139	38
06/01/2016 12:15:00	139	38
06/01/2016 12:30:00	147	37
06/01/2016 12:45:00	143	37
06/01/2016 13:00:00	141	38
06/01/2016 13:15:00	147	38
06/01/2016 13:30:00	145	38
06/01/2016 13:45:00	149	38
06/01/2016 14:00:00	153	38
06/01/2016 14:15:00	147	38
06/01/2016 14:30:00	153	38
06/01/2016 14:45:00	153	37
06/01/2016 15:00:00	162	37
06/01/2016 15:15:00	160	37
06/01/2016 15:30:00	160	37
06/01/2016 15:45:00	160	37
06/01/2016 16:00:00	164	36
06/01/2016 16:15:00	164	36
06/01/2016 16:30:00	162	37
06/01/2016 16:45:00	164	37
06/01/2016 17:00:00	168	37
06/01/2016 17:15:00	168	36
06/01/2016 17:30:00	166	36
06/01/2016 17:45:00	173	35
06/01/2016 18:00:00	168	37
06/01/2016 18:15:00	173	37
06/01/2016 18:30:00	168	36
06/01/2016 18:45:00	171	36
06/01/2016 19:00:00	173	36
06/01/2016 19:15:00	164	36
06/01/2016 19:30:00	168	36
06/01/2016 19:45:00	173	36
06/01/2016 20:00:00	173	36
06/01/2016 20:15:00	171	35
06/01/2016 20:30:00	171	36
06/01/2016 20:45:00	166	36
06/01/2016 21:00:00	168	35
06/01/2016 21:15:00	166	36
06/01/2016 21:30:00	157	35
06/01/2016 21:45:00	162	36
06/01/2016 22:00:00	162	36
06/01/2016 22:15:00	160	35
06/01/2016 22:30:00	166	35
06/01/2016 22:45:00	162	35
06/01/2016 23:00:00	157	35
06/01/2016 23:15:00	160	35
06/01/2016 23:30:00	162	35
06/01/2016 23:45:00	164	35
06/02/2016 00:00:00	157	36
06/02/2016 00:15:00	160	36
06/02/2016 00:30:00	157	35
06/02/2016 00:45:00	157	36
06/02/2016 01:00:00	162	35
06/02/2016 01:15:00	155	36
06/02/2016 01:30:00	155	32
06/02/2016 01:45:00	151	36
06/02/2016 02:00:00	153	35
06/02/2016 02:15:00	151	33
06/02/2016 02:30:00	151	35
06/02/2016 02:45:00	145	37
06/02/2016 03:00:00	149	36
06/02/2016 03:15:00	153	33
06/02/2016 03:30:00	141	37
06/02/2016 03:45:00	145	36
06/02/2016 04:00:00	143	36
06/02/2016 04:15:00	143	37
06/02/2016 04:30:00	149	37
06/02/2016 04:45:00	143	37
06/02/2016 05:00:00	147	36
